created_at	user_screen_name	user_name	text
Fri Jul 31 21:35:47 +0000 2020	RyanBen77	Ryan Benney 🇿🇼 🇦🇺	RT @EvanKirstel: Don’t reinvent the wheel. Oh, never mind! #cycling #design #Engineering #innovation  https://t.co/7j2z6JYyhH
Fri Jul 31 21:43:32 +0000 2020	AdamsFantasy	JR (Tetrón)	RT @EvanKirstel: Don’t reinvent the wheel. Oh, never mind! #cycling #design #Engineering #innovation  https://t.co/7j2z6JYyhH
Fri Jul 31 21:50:30 +0000 2020	Gandalf_Smith	Zysola	https://t.co/ao6LXGplZl #zysola #tech #technews #techworld #technology #innovation The best home security systems i… https://t.co/omwWaSTiGS
Fri Jul 31 21:53:48 +0000 2020	Enrique_Guirola	Jose E Guirola Silva	RT @mcanducci: . @GeorgeWillems1: 'In Moscow, if you do 30 sit-ups, you will get a free Metro pass 👍#innovation #tech #sport #health by @…
Fri Jul 31 21:54:11 +0000 2020	rgmcgrath	Rita Gunther McGrath	Could not agree more! #seeingaroundcorners #innovation
Fri Jul 31 10:00:46 +0000 2020	EngageKTN	Engage KTN	RT @SESAR_JU: Our July #enews is out with the latest on #SESAR #research &amp; #innovation. Check out:💡 Article on improving #weatherforecast…
Fri Jul 31 10:01:08 +0000 2020	mgriffin_uk	Matthew Griffin	Japan's newest digital pop stars blur the line between virtual and reality #Futurism #FutureTrends #Innovation… https://t.co/Eku8UcBKqP
Fri Jul 31 10:02:45 +0000 2020	CiroCCS	Ciro Medina	Innovation is a problem for everyone because it is held up as the solution for everything. - Rod Adner  #innovation
Fri Jul 31 10:05:16 +0000 2020	BuwemboAbdulNa2	Bu Wembo	RT @MargaretSiegien: This 360-degree theater could be the #future of #VR #movietheaters #VirtualReality #SouthKorea #innovation #techV/@te…
Fri Jul 31 10:07:05 +0000 2020	towardselectric	Electric Vehicles	RT @ShiCooks: Volvo's new concept carBy @mashable#ElectricVehicles #Innovation #FutureOfWork @mvollmer1 @Xbond49 @jblefevre60 @Nicochan…
Fri Jul 31 10:09:47 +0000 2020	sagor_im	imSagor18	RT @createstartups: This is going to be rad! Looking forward to the @VRARASummit hosted by  @thevrara #VRARA #business #innovation #tech #…
Fri Jul 31 10:14:46 +0000 2020	NevilleGaunt	Neville Gaunt 💡💡💡	RT @FrRonconi: The 'Rapid Roll' by @renovagen can deploy a #solarpower plant in minutes#Renewables #Innovation #Sustainability@alvinfoo…
Fri Jul 31 10:23:37 +0000 2020	embportugal_ca	Emb.Portugal Canada	RT @JorgeCarmo9: #Portugal #covid19 #innovation #madeinportugal 🇵🇹😷 First the mask that keeps Covid out, now this ➡️ Portugal pioneers tech…
Fri Jul 31 10:29:41 +0000 2020	iamatechie	Sanil Subhash Chandr	The latest Business &amp; Innovation Strategies! https://t.co/S6Qa3JwKIj Thanks to @Damien_CABADI #business #innovation
Fri Jul 31 10:31:45 +0000 2020	aaphy_llc	Aaphy LLC	It's Friyay! Here's a slice of pizza to start off the weekend!#aaphy #durability #innovation #durableinnovation… https://t.co/kStzY09WDK
Fri Jul 31 10:43:29 +0000 2020	KenRendonM	Kenneth A. Rendón☯️🇻🇪 🇧🇷 🇺🇲	RT @HarbRimah: A robot that parks your car for you 🚘  #innovation #robotics #Robots #tech #IoT #AI #hrtech #RPA #futureofwork #Industry40 @…
Fri Jul 31 10:56:40 +0000 2020	Shivam35565235	Shivam	RT @DrRPNishank: #India has the talent to be a top player in the #innovation industry across the world. Excited to e-launch the #SIH2020 t…
Fri Jul 31 10:57:49 +0000 2020	FransMDonders	Frans M. Donders	The latest The Entrepreneur by  Framdon! https://t.co/GEN8NEHCY0 Thanks to @thedigipreneur #innovation #business
Fri Jul 31 10:58:47 +0000 2020	AnjaHoffmann	Anja Hoffmann	The challenges &amp; opportunities in Industry 4.0 - A Call to Action! https://t.co/i1LRBvWKmT #4ir #innovation Thanks… https://t.co/Mh5c3a9Qlf
Fri Jul 31 10:59:18 +0000 2020	Rosenchild	VonVictor V. Rosenchild	RT @HubBucket: 🚀 #Healthcare #InnovationJust as Sputnik ignited the Space Age, so could the #COVID19 #Coronavirus #Pandemic could inspire…
Fri Jul 31 11:00:10 +0000 2020	appitekbot	sfdcbot 🤖	RT @Richard_Y: Fast Company has named #Salesforce one of the Best Workplace for Innovators. Learn more about our culture of #innovation: ht…
Fri Jul 31 11:06:04 +0000 2020	Rohit_1605	ROHIT KUMAR	RT @DrRPNishank: #India has the talent to be a top player in the #innovation industry across the world. Excited to e-launch the #SIH2020 t…
Fri Jul 31 11:11:25 +0000 2020	KajalRaghwani_	Kajal Raghwani	RT @DrRPNishank: #India has the talent to be a top player in the #innovation industry across the world. Excited to e-launch the #SIH2020 t…
Fri Jul 31 11:12:41 +0000 2020	datewaynet	Dateway	New post: #innovation #outdoors #times #York     Outdoors Innovation – The New York Times    https://t.co/Lj2t76BL5I
Fri Jul 31 11:13:25 +0000 2020	MarcusUniKent	Marcus Wright	... and then there was one, one final #free #webinar left in our @unikent #KnowledgeExchange &amp; #Innovation series t… https://t.co/DqHeeVHTGL
Fri Jul 31 11:15:24 +0000 2020	ShrihariRK1	Shrihari R K	RT @DrRPNishank: #India has the talent to be a top player in the #innovation industry across the world. Excited to e-launch the #SIH2020 t…
Fri Jul 31 11:18:10 +0000 2020	Raychan_16	Ray	RT @ume_kyd: The sky is your mirror💥#InnovationWhen the clouds flow, a new sky appearsIn change, we trustCombine #data to have better i…
Fri Jul 31 11:21:00 +0000 2020	abhibisht89	abhishek bisht	RT @RG_13n78e: Creative leverage of #ArtificialIntelligence will drive productivity, #innovation and reduce costs. Lift GDP by trillions!!!…
Fri Jul 31 11:21:01 +0000 2020	AaronCuddeback	Aaron ''Midlife Coder'' Cuddeback	RT @Terralogic_: Which of the following don’t have any UI component and run as a background process?#innovation #techpoll #programming #A…
Fri Jul 31 11:21:28 +0000 2020	CyberSecurityN8	Cyber Security News	RT @ProsumerSoft: 🚀How 21st Century #Technology #Innovation and #Business #Management is changing the role of Chief Information Officers -…
Fri Jul 31 11:27:03 +0000 2020	SofiaITC	SofiaITC	Twitter employees were spear-phished over the phone https://t.co/0gogaPq6ZL #SofiaITC #Technology #Innovation https://t.co/7dFzEaNUBy
Fri Jul 31 11:29:41 +0000 2020	GoMichelleMoore	Michelle Moore	The latest The Michelle Moore Daily! https://t.co/yBODu5j6km #innovation #culture
Fri Jul 31 11:42:44 +0000 2020	minnasiawase711	おこう　みんな幸せにな~れ!　o(*⌒―⌒*)o	RT @ume_kyd: You cannot get wings but your heart can flyYour imagination can go anywhere💥#InnovationSee the #world from different angles…
Fri Jul 31 11:44:04 +0000 2020	NWipibou	N Wipibou	RT @DrRPNishank: #India has the talent to be a top player in the #innovation industry across the world. Excited to e-launch the #SIH2020 t…
Fri Jul 31 11:57:09 +0000 2020	alexrah75142735	alex rahul	RT @DrRPNishank: #India has the talent to be a top player in the #innovation industry across the world. Excited to e-launch the #SIH2020 t…
Fri Jul 31 12:01:16 +0000 2020	Stago_Official	Stago_Official	[#Platelet #Aggregation Line]The Thrombo-Aggregometer by SD #Innovation exists in two different models. For furthe… https://t.co/yl7ZsJuOnf
Fri Jul 31 12:04:06 +0000 2020	PremierRapport	Shelley D Smith	The latest The Employee Engagement Daily! https://t.co/30QjBp6d7L Thanks to @IOSyIslam #ai #innovation
Fri Jul 31 12:16:42 +0000 2020	mirvin1129	Michael Irvin	RT @Brainzooming: Are Hybrid Jobs the Future of Work?   https://t.co/pp7X46rLCl @Burning_Glass #Innovation #FutureOfWork #Learning
Fri Jul 31 12:18:04 +0000 2020	jorgebarba	Jorge Barba	The latest The #Innovation Insurgent Daily! https://t.co/8JwvB3wZP8
Fri Jul 31 12:30:30 +0000 2020	HINSouthLondon	Health Innovation	Calling all #innovators - get involved in our latest #innovationchallenge and let us know how your #innovation can… https://t.co/voyLRJs6tf
Fri Jul 31 12:31:13 +0000 2020	TheFanaticalF	Fanatical Futurist	The US Army wants biodegradable bullets that grow plants #Future #FutureNow #Futurism #FutureTrends #Innovation… https://t.co/4cT9KlWlcr
Fri Jul 31 12:32:37 +0000 2020	ayushman_4u	ayushman_singh	RT @DrRPNishank: #India has the talent to be a top player in the #innovation industry across the world. Excited to e-launch the #SIH2020 t…
Fri Jul 31 12:56:50 +0000 2020	WojciechITB	Wojciech Węgrzyński	RT @ITB_pl: #METABUILDING LABS project financed from @EU_H2020 aims at putting #SMEs at the heart of a new #innovation process to increase…
Fri Jul 31 13:09:58 +0000 2020	KnowledgeNile	KnowledgeNile	The Self Balancing Electric Motorcycle of the #Future #ArtificialIntelligence #AI #ElectricVehicle #EV #innovation… https://t.co/kgAn8d7qS5
Fri Jul 31 13:22:14 +0000 2020	CoolStuffs4	Cool Stuffs	#technology #tech #innovation #engineering #business #iphone #science #design #apple #electronics #technews #gadget… https://t.co/nFKkZ0dFrh
Fri Jul 31 13:27:02 +0000 2020	tomherdez	Tomas Hernandez	RT AnjaHoffmann: The latest Tomorrow's Tech Trends! https://t.co/6frBnuAAH6 #innovation #future
Fri Jul 31 13:28:20 +0000 2020	VedP1982	Ved Pandey	RT @ipskabra: #Success comes to those who see the alphabet "I" in the word "#Impossible" as "#Innovation".Innovate different strategy &amp; I…
Fri Jul 31 13:30:36 +0000 2020	311institute	311 Institute	Goldman Sachs wants to put FX trades on the blockchain #Future #FutureNow #Futurism #FutureTrends #Innovation #Tech… https://t.co/6HMlSlmg0K
Fri Jul 31 13:36:16 +0000 2020	cybersecboardrm	Bob Carver ✭	Listening Is the Catalyst to Emerging Market Innovation #Innovation #learning  https://t.co/kbG7VZYlPf
Fri Jul 31 13:36:58 +0000 2020	abs_smpp	आदर्श बंसल - RGVM💎	RT @ipskabra: #Success comes to those who see the alphabet "I" in the word "#Impossible" as "#Innovation".Innovate different strategy &amp; I…
Fri Jul 31 13:38:36 +0000 2020	Kapileshwar28	kapileshwar singh	RT @ipskabra: #Success comes to those who see the alphabet "I" in the word "#Impossible" as "#Innovation".Innovate different strategy &amp; I…
Fri Jul 31 13:42:26 +0000 2020	DonaldNdoro	🇬🇧	RT @stephenwrks: I wrote an eBook/trend report some time back on #startup #innovation so have more than a passing interest in the subject.…
Fri Jul 31 14:00:32 +0000 2020	femtech_	FemTech_🖥👩🏽‍💻	RT @green4girls: In July we engaged @CDKGlobal interns with this challenge: How do you bring the #innovation of CDK to life, package it int…
Fri Jul 31 14:23:39 +0000 2020	nexus_integral	Integral Nexus	RT @ume_kyd: The sky is your mirror💥#InnovationWhen the clouds flow, a new sky appearsIn change, we trustCombine #data to have better i…
Fri Jul 31 14:34:18 +0000 2020	NgrTechWomen	Ngr Tech Women	RT @green4girls: In July we engaged @CDKGlobal interns with this challenge: How do you bring the #innovation of CDK to life, package it int…
Fri Jul 31 14:46:53 +0000 2020	farhadkaiser2	farhad kaiser	#Can Robot Handle The Real World ? #BostonDynamics #roboticengineering #Robot #robotictechnology #Innovation… https://t.co/oHtrLgCdQf
Fri Jul 31 15:05:39 +0000 2020	abhay689	Abhay	RT @ipskabra: #Success comes to those who see the alphabet "I" in the word "#Impossible" as "#Innovation".Innovate different strategy &amp; I…
Fri Jul 31 15:10:29 +0000 2020	USDataArt	US D a t a A r t	#Technology #Innovation #Science #RoboticsMeet the robot lab assistant who works nonstopvia @mashable https://t.co/RBtAD1CTVZ
Fri Jul 31 15:35:05 +0000 2020	CarpentierJrmy7	CappieGold	RT @GeorgeWillems1: In Moscow, if you do 30 sit-ups, you will get a free Metro pass 👍#innovation #tech #sport #health by @engineeringvids…
Fri Jul 31 15:48:35 +0000 2020	0214towel	たおる※時折🔑垢🙇	RT @ume_kyd: We are reflection💥Light up the way of the #innovation revolutionLeverage on your #data🧠#DataAnalytics will give you the so…
Fri Jul 31 15:51:16 +0000 2020	johnjblyth	Contract Evolve	Hesitation in decision is #opportunity for the #competition! #sales #innovation #transformation
Fri Jul 31 04:00:35 +0000 2020	mgriffin_uk	Matthew Griffin	Scientists find a way to bridge the gap between classical and quantum computing #Futurism #FutureTrends #Innovation… https://t.co/ybqiJSlYfA
Fri Jul 31 04:03:38 +0000 2020	sameerp19	Sameer Panda	#innovation of the year.A farmer fought draught like a Doctor fights infection..Scalable and implementable Idea:… https://t.co/mJdGvL8cYM
Fri Jul 31 04:04:23 +0000 2020	DarioMelian	Miguel Melián	RT @GeorgeWillems1: In Moscow, if you do 30 sit-ups, you will get a free Metro pass 👍#innovation #tech #sport #health by @engineeringvids…
Fri Jul 31 04:20:36 +0000 2020	mvollmer1	Dr. Marcell Vollmer #StayHome #StaySafe	RT @ingliguori: The Era of #QuantumComputing is here. We are now reaching the 5th generation of computers. Via @ingliguori #innovation #Com…
Fri Jul 31 04:30:08 +0000 2020	Anvith64518557	IoT_Embedded	RT @Fabriziobustama: Get ready for the next level of displaysBy @MercedesBenz #AugmentedReality #Mixedreality  #IoT #5G #Tech #innovation…
Fri Jul 31 04:45:56 +0000 2020	Fabriciosx	Fabricio Cavalcante	RT @ndresYG: As an enthusiast of #innovation in #legal and beyond, making sure that #technology is used in an ethical manner is very import…
Fri Jul 31 05:00:33 +0000 2020	fyggexchange	Fyggex	"10% of GDP will be stored on #blockchain by 2027"#fyggex #future #innovationIs Blockchain changing the game?https://t.co/0fTyhF0gqR
Fri Jul 31 05:36:57 +0000 2020	HalPeaceful	peaceful hal	RT @ume_kyd: The sky is your mirror💥#InnovationWhen the clouds flow, a new sky appearsIn change, we trustCombine #data to have better i…
Fri Jul 31 05:41:20 +0000 2020	aure79lien	Aurelien Lallemant 🧬💡#tech4all	RT @MargaretSiegien: 🤩 Welcome to the #future of #television 📺@LGUS #innovation #tech #tv V/@mashable cc @mvollmer1 @PawlowskiMario @Marg…
Fri Jul 31 05:53:31 +0000 2020	YedaWeizmann	yeda.weizmann	RT @mgriffin_uk: First of a kind biosensor detects Covid-19 in the air around you #Futurism #FutureTrends #Innovation #Leadership #Technolo…
Fri Jul 31 06:35:46 +0000 2020	ramukneevan	Naveenkumar	RT @Nicochan33: Great hope for #healthcare, mini #robot to go around the body. Via @futurism #artificialintelligence #innovation @AmitChamp…
Fri Jul 31 06:51:32 +0000 2020	welcomedwellin	WelcomeDwelling.Com Limited	Inspiring Limitless CXM Innovation Without the Risk #Innovation via https://t.co/3OqTH6WnQ1 https://t.co/IWioYBAE37
Fri Jul 31 07:00:20 +0000 2020	IAM__Network	IAM Platform	RT Via: https://t.co/KeKFi6n8Z0A robot that parks your car for you 🚘  #innovation #robotics #Robots #tech #IoT… https://t.co/FVUxD7aplv
Fri Jul 31 07:03:36 +0000 2020	Mister_Styx	Nana Ama	A ‘Smart District’ Takes Shape in the Netherlands #SmartCity #innovation via https://t.co/ZaLHOJyHRF https://t.co/lEQQ4Fqsaf
Fri Jul 31 07:14:06 +0000 2020	PBC_Today	PBC Today	The @UWEBristol has been announced as a member of a £16m consortium which aims to drive #innovation across… https://t.co/Uje2JnP62I
Fri Jul 31 07:24:10 +0000 2020	fahrikarakas	Fahri Karakaş	The latest The Fahri Karakas Daily! https://t.co/LklDhyvVIF Thanks to @Blogus_Maximus @HONEYcollectors #technology #innovation
Fri Jul 31 07:50:04 +0000 2020	Gandalf_Smith	Zysola	https://t.co/IGsxL4hJLD #zysola #tech #technews #techworld #technology #innovation The modular eBussy is the Transf… https://t.co/3n7PdnRnIE
Fri Jul 31 07:51:55 +0000 2020	Ignorante85	Christian Battistoni	A ‘Smart District’ Takes Shape in the Netherlands #SmartCity #innovation via https://t.co/qRpWtWTalu https://t.co/pnSJJQyJr5
Fri Jul 31 07:53:18 +0000 2020	CatuCornwall	CATU	Well done Bodmin and @cftdigital ! St Austell and Camborne CATUs are next ! #catu #Innovation #technology
Fri Jul 31 07:58:47 +0000 2020	DrHugue	Dr_Hugue_Ouellette	RT @Nicochan33: The last mile is always the issue. With this #robot, the solution is found. Via @mashable #innovation #parceldelivery @jble…
Fri Jul 31 08:20:42 +0000 2020	LeetcodeB	LeetcodeBot	RT @AustraliaAi: The adventures of AI Man and AI Robot.Part 1#artificialintelligence #ai #technology #machinelearning #iot #innovation #b…
Fri Jul 31 08:23:43 +0000 2020	ibroSecretariat	IBRO | #BlackInNeuroWeek	RT @BrainDays: Thank you for the support and interest shown to the #Brain #Innovation Days so far. Following the latest announcement of the…
Fri Jul 31 08:26:15 +0000 2020	TheSoftwarePro	Dawn Bjork, MCT	Intellectual property has the shelf life of a banana. ~Bill Gates #quote #innovation
Fri Jul 31 08:34:59 +0000 2020	igorecosmic	Igore Cosmic	RT @Nicochan33: The last mile is always the issue. With this #robot, the solution is found. Via @mashable #innovation #parceldelivery @jble…
Fri Jul 31 08:37:45 +0000 2020	eCasado_CDTI	@CDTI_E_Casado	RT @EUeic: 📣 We need your #innovation expertise! We are looking for experts in: #innovation #finance #business  #investment to help u…
Fri Jul 31 09:22:35 +0000 2020	ExecutiveGov	ExecutiveGov	RT @HQ_AFMC: Congrats to the @AFWERX team! Way to support @usairforce #innovation for the future!https://t.co/jXbpcIdLmC
Fri Jul 31 09:25:49 +0000 2020	ShiCooks	Shi 💖 #WearAMask #SocialDistancing #StayHealthy💖	RT @FrRonconi: The 'Rapid Roll' by @renovagen can deploy a #solarpower plant in minutes#Renewables #Innovation #Sustainability@alvinfoo…
Fri Jul 31 09:27:24 +0000 2020	inonomuse	nonomuse	RT @Ronald_vanLoon: Researchers made a bug backpack with a tiny cameraby @nowthisnews#AI #Robotics #IoT #5G #Tech #innovationCc: @fabr…
Fri Jul 31 09:33:01 +0000 2020	FoodbuyUK	Foodbuy UK	Don’t miss out on our latest #FoodbuyFutures webinar where we discuss #Innovation and #Diversification in the… https://t.co/umFZPP251P
Fri Jul 31 09:40:40 +0000 2020	phil_norris	Phil Norris	RT @VirtaMed: VirtaMed is honored to reach the final of the #SwissMedtech Award 2020! We love #medtech #innovation, and are proud to delive…
Fri Jul 31 09:46:49 +0000 2020	sam11_pearl	sam pearl #history #A.I #science #UFO #bigfoot	RT @HarbRimah: A robot that parks your car for you 🚘  #innovation #robotics #Robots #tech #IoT #AI #hrtech #RPA #futureofwork #Industry40 @…
Fri Jul 31 09:55:01 +0000 2020	euatweets	EUA	#SummerWatch The #research and #innovation landscape in Europe is changing. #ResearchAssessment needs to evolve to… https://t.co/6guwRHHq5N
Thu Jul 30 22:02:28 +0000 2020	Sharleneisenia	Sharlene Isenia #MaskOn	RT @MargaretSiegien: This ring could be the #future of #AugmentedReality #AR #VR #tech #innovation #futureofwork V/@techinsider cc @Marga…
Thu Jul 30 22:49:49 +0000 2020	Gandalf_Smith	Zysola	https://t.co/qFefMQgepU #zysola #tech #technews #techworld #technology #innovation What does accountability look li… https://t.co/s8IMJnRziG
Thu Jul 30 22:51:51 +0000 2020	chagay7	Diego  Chagay	RT @Ronald_vanLoon: This tiny #Robot could one day work inside the human bodyby @futurism#AI #Innovation #healthIT #MedTech #ML #Robots…
Thu Jul 30 23:20:02 +0000 2020	whitecossack	Philip	How #innovation neighbourhoods can kickstart the move to #TBC #smartcities #PravoConsulting https://t.co/dAnJqA6yVl
Thu Jul 30 23:34:16 +0000 2020	mining_wa	WA Mining Club	Great to see a candidate from #METS and promoting #innovation for Perth.
