created_at	user_screen_name	user_name	text
Wed Jul 01 02:14:44 +0000 2020	PhilipGagne	Philip Gagne 🌊	RT @gede_prama: In the depth... #Peace #gedeprama #bali #beauty #happy #healthy #holy #innerharmony #JoyTrainPhoto courtesy: Pinterest ht…
Wed Jul 01 02:18:23 +0000 2020	JavedPathan7861	Javed Pathan	#Happy Doctor's Day ❣️ The real superheroes 🔥 #doctorsday2020 https://t.co/Q26XtwhSMb
Wed Jul 01 02:21:55 +0000 2020	1lot_buyer	Shukla	#happy wednesdayWorld is healing ❤️
Wed Jul 01 02:27:40 +0000 2020	DRNRRAWAT	DR.N.R.RAWAT YOUTH KI AAVAJ	#Happy national doctor's day to all the health care people who are constantly helping people in this pandemic. My h… https://t.co/xKefgEqxfd
Wed Jul 01 02:32:27 +0000 2020	santamaria_mery	Mery Santamaria	RT @gede_prama: The best present... #Peace #gedeprama #bali #beauty #happy #healthy #holy #innerharmony #JoyTrainPhoto courtesy: Pinteres…
Wed Jul 01 02:33:58 +0000 2020	haruichigf	emmilf @ FURUYA DAY!! 𓆉	@daiyaverse I AM: PERFECTLY FINE BLINKS RAPIDLY 😀😁😀😁😀😁😁😀😀😁😀😁 #HAPPY #SAFE #IAMOK
Wed Jul 01 02:41:47 +0000 2020	Fang_YUuuu	Fang	RT @GirlsGeneration: [HAPPY CAM] 💗TAEYEON 'Happy' Live Video shooting day-log💗 [ENG CC] 👉🏻 https://t.co/vYNYHgcLuO #TAEYEON #태연 #Happy…
Wed Jul 01 02:42:42 +0000 2020	junha743	junha	RT @SMTOWNGLOBAL: [HAPPY CAM] ~🐚TAEYEON being 'HAPPY' at the Aquarium🐬~ [ENG CC] 👉🏻 https://t.co/fwAXKfTx7r#TAEYEON #태연 #Happy #소녀시대 #G…
Wed Jul 01 02:46:17 +0000 2020	kindag136	global culture media	RT @SMTOWNGLOBAL: [#STATION]🎬 태연 'Happy (Summer Version)' Live Video : 2020.06.26 6PM (KST)#TAEYEON #태연 #Happy #소녀시대 #GirlsGeneration h…
Wed Jul 01 02:47:37 +0000 2020	osytafarfan	Midory	RT @GirlsGeneration: [HAPPY CAM] 💗TAEYEON 'Happy' Live Video shooting day-log💗 [ENG CC] 👉🏻 https://t.co/vYNYHgcLuO #TAEYEON #태연 #Happy…
Wed Jul 01 02:50:37 +0000 2020	HappyNiceMan1	Happy Nice Man	Oh look at @FoxNews founder Roger Ailes looking super #happy.And now he's dead! https://t.co/6icbnatoUE
Wed Jul 01 02:51:58 +0000 2020	felipejr1173	lucac	RT @Starr_Point: Have a good day 🤩#wednesdaymorning #selfedit  #selfclicked #PicOfTheDay #Like4like #smile #friends #follow #happy #beauti…
Wed Jul 01 02:58:04 +0000 2020	boy_abastillas	Boy Abastillas	@gmawowowin #TutokToWinSaWowowinlive #happy 70th anniversary gma Genovevo abastillas Age 58Cadiz city negros oc… https://t.co/tM7uaZmwNP
Wed Jul 01 03:16:08 +0000 2020	Genos67728923	W	RT @SMTOWNGLOBAL: [HAPPY CAM] 💗TAEYEON 'Happy' Live Video shooting day-log💗 [ENG CC] 👉🏻 https://t.co/6Zdb5de15t #TAEYEON #태연 #Happy #소녀…
Wed Jul 01 03:26:37 +0000 2020	sanSone_dhyni	sandhyni	RT @GirlsGeneration: [HAPPY CAM] 💗TAEYEON 'Happy' Live Video shooting day-log💗 [ENG CC] 👉🏻 https://t.co/vYNYHgcLuO #TAEYEON #태연 #Happy…
Wed Jul 01 03:44:49 +0000 2020	prps309	쓱	RT @GirlsGeneration: [HAPPY CAM] 💗TAEYEON 'Happy' Live Video shooting day-log💗 [ENG CC] 👉🏻 https://t.co/vYNYHgcLuO #TAEYEON #태연 #Happy…
Wed Jul 01 03:45:28 +0000 2020	Swala_Lala	ChrisM	She was given to me by my boyfriend's mom. I can tell that she is #happy. And yes, I don't know her name 🤦🏽‍♀️🤦🏽‍♀️ https://t.co/ok0H7gZG2V
Tue Jun 30 16:00:03 +0000 2020	Debora_43090	🅳🅴🅱🅾🆁🅰 🅽🅸🅴🆃🅾 💖	M A R T E S 🏀🏀 #Happy https://t.co/fTYOAjiKeJ
Tue Jun 30 16:02:15 +0000 2020	gede_prama	peace, peace, peace	Darkness is not... #Peace #gedeprama #bali #beauty #happy #healthy #holy #innerharmony #JoyTrainPhoto courtesy: P… https://t.co/W9IaMcf5f3
Tue Jun 30 16:07:33 +0000 2020	Carolina_28686	🅲🅰🆁🅾🅻🅸🅽🅰 🅿🅰🆁🆁🅰 💖	T O  W O R K ! #Happy https://t.co/aJ6EraP2Ws
Tue Jun 30 16:08:35 +0000 2020	Blanca_21719	🅱🅻🅰🅽🅲🅰 🅼🅾🆁🅰🅻🅴🆂 🍑	Friday.🖤 #Happy https://t.co/mRndTeu1zm
Tue Jun 30 16:08:47 +0000 2020	Paula_49278	🅿🅰🆄🅻🅰 🅹🅸🅼🅴🅽🅴🆉 👄	And suddenly...😊 #Happy https://t.co/HUukdzxYPw
Tue Jun 30 16:12:29 +0000 2020	Miriam_99684	🅼🅸🆁🅸🅰🅼 🆁🅴🆈🅴🆂 👗	D R E A M  O N 🎈 #Happy https://t.co/fAWjsy03ix
Tue Jun 30 16:16:17 +0000 2020	elena_elite	Ilya Karelia Stone	Karelian master:Shungite polished ball#tbt #happy #fashion #love #nature #followme #photography #style #model… https://t.co/HiPLA498Ek
Tue Jun 30 16:22:32 +0000 2020	Julia_22573	🅹🆄🅻🅸🅰 🅷🅴🆁🅽🅰🅽🅳🅴🆉 💘	I like real people,not the one with two faces 🤘 #Happy https://t.co/QVka9hW1nZ
Tue Jun 30 16:24:01 +0000 2020	CompassPsp	PSP Compass Solutions	#HAPPY SOCIAL MEDIA DAY! 🥳#psp #socialmedia #good #food #Photography #marketing https://t.co/qYnUfYEb1x
Tue Jun 30 16:50:12 +0000 2020	EmmaDiGallo	Emma DiGallo	RT @MoishesMom: #Happy #Tongue #Out #Tuesday from my babies living &amp; passed on 🌈🌈🌈 https://t.co/pYJbl5EAaC
Tue Jun 30 16:52:09 +0000 2020	MedinaMaibe	🌼🐝Maibe🐝🌼(まい) 🐝🎹 🐝『愛してる 愛してるよ』Medina🐝🇻🇪	The best time today! I love you super !!! 💋💕🎶🎤💯 #Today #Happy https://t.co/Y8mAunrGli
Tue Jun 30 17:01:56 +0000 2020	pisit_kulawong	สักวันหนึ่ง	RT @gede_prama: Marriage is... #Peace #gedeprama #bali #beauty #happy #healthy #holy #innerharmony #JoyTrainPhoto courtesy: Pinterest htt…
Tue Jun 30 17:05:06 +0000 2020	MARCIELOARENAS	MARARENAS	RT @gede_prama: Here is a beautiful... #Peace #gedeprama #bali #beauty #happy #healthy #holy #innerharmony #JoyTrainPhoto courtesy: Pinte…
Tue Jun 30 17:30:16 +0000 2020	The_Wild_Iris	the_wild_iris	Good AfternoonWishing you Laughter.Often!#Laughter #BoostYourImmuneSystem #Happy #Love #HappyTuesday… https://t.co/yQiHg0eTMw
Tue Jun 30 17:37:26 +0000 2020	bacutah	Brazilian Arts Center	Our mission is to celebrate diversity &amp; unite communities! 💛💙💜💚❤#pride #support #togetherwestand #happy #love @ S… https://t.co/3FU7fmDDav
Tue Jun 30 18:04:13 +0000 2020	AlGuvz	ZandariasG.	RT @Uffity: It's a happy happy Tuesday here - lots of play, treats and sleeps!#puppy #beardedcollie #ceilmearsbeardedcollies #happy #tues…
Tue Jun 30 18:04:37 +0000 2020	Ashley52064532	Ashley	RT @MoishesMom: #Happy #Tongue #Out #Tuesday from my babies living &amp; passed on 🌈🌈🌈 https://t.co/pYJbl5EAaC
Tue Jun 30 18:32:40 +0000 2020	Mr_Male_Mixer	Ste // BREAK UP SONG IS A BOP!!!! 💖💖	Leigh-Anne Pinnock!Our Stunning Fashion QUEEN @LittleMix Via Her Instagram Story.#Happy #HappyDays #HappyTimes… https://t.co/X2wONPVFA9
Tue Jun 30 18:40:24 +0000 2020	Carmen_19572	🅲🅰🆁🅼🅴🅽 🅻🅾🅿🅴🆉 🍑	Weekday ✌👧🏼 #Happy https://t.co/MTaAPkOr89
Tue Jun 30 18:41:05 +0000 2020	anabellenares16	Anabelle Banaag Nares	"Happiness is when what you think, what you say, and what you do are in harmony."—Mahatma Gandhi #happy… https://t.co/QNADOp1onG
Tue Jun 30 18:50:50 +0000 2020	Rebeca_60996	🆁🅴🅱🅴🅲🅰 🅿🅰🆂🆃🅾🆁 😘	S W E E T ...🍦🍫🍬🍭 #Happy https://t.co/GxcxxndOsM
Tue Jun 30 18:55:00 +0000 2020	Diana_79785	🅳🅸🅰🅽🅰 🆁🅾🅼🅰🅽 🎀	Discovering beyond 🙈🙉🙊 #Happy https://t.co/6VPMjQlqns
Tue Jun 30 18:56:53 +0000 2020	Celia_62281	🅲🅴🅻🅸🅰 🅵🅻🅾🆁🅴🆂 🍑	I feel good! 🙊 #Happy https://t.co/zatmyXm0GN
Tue Jun 30 19:06:26 +0000 2020	Nuria_21744	🅽🆄🆁🅸🅰 🆁🅾🅳🆁🅸🅶🆄🅴🆉 😍	M A R T E S 🏀🏀 #Happy https://t.co/OwrfbM9Yob
Tue Jun 30 19:12:32 +0000 2020	sahithimsk	Sahi	RT @ShambhaviRai9: Don't wait for things to get better. #life will always be Complicated. Learn to be #happy right now, otherwise You will…
Tue Jun 30 19:19:46 +0000 2020	Julia_63941	🅹🆄🅻🅸🅰 🆂🅰🅴🆉 🎀	Relaxxxx 🔥 #Happy https://t.co/yFSdv8pHDZ
Tue Jun 30 19:20:08 +0000 2020	Victoria_44341	🆅🅸🅲🆃🅾🆁🅸🅰 🆁🅾🅳🆁🅸🅶🆄🅴🆉 👗	S W E E T ...🍦🍫🍬🍭 #Happy https://t.co/p2KKSJqGaL
Tue Jun 30 19:25:20 +0000 2020	Barbara_45901	🅱🅰🆁🅱🅰🆁🅰 🅼🅰🆁🆃🅸🅽🅴🆉 💘	S W E E T ...🍦🍫🍬🍭 #Happy https://t.co/V5v7qyKse7
Tue Jun 30 19:29:26 +0000 2020	edchism19	Ed Chism	RT @Huskyinfinity: A happy boy 😊🐺❤️ #husky #dogs #happy https://t.co/xTeKJHaZBe
Tue Jun 30 19:30:46 +0000 2020	Lara_46915	🅻🅰🆁🅰 🆁🆄🅸🆉 😘	Love.Sea.Peace.💙 #Happy https://t.co/161LllHnjl
Tue Jun 30 19:35:48 +0000 2020	Sonia_50817	🆂🅾🅽🅸🅰 🅲🅰🆂🆃🅸🅻🅻🅾 🍑	Saturday Mornings ❣ #Happy https://t.co/6jISAO6jf2
Tue Jun 30 19:35:48 +0000 2020	Sonia_71869	🆂🅾🅽🅸🅰 🅼🅾🆁🅰 😜	To work!👱‍♀️ #Happy https://t.co/Ho92Nbak3v
Tue Jun 30 19:44:39 +0000 2020	Pamela_99121	🅿🅰🅼🅴🅻🅰 🆃🅾🆁🆁🅴🆂 💖	Make it happen 🌴 #Happy https://t.co/9JKvS6f44r
Tue Jun 30 19:51:47 +0000 2020	Celia_73199	🅲🅴🅻🅸🅰 🅵🆄🅴🅽🆃🅴🆂 🎀	Me first 🍊 #Happy https://t.co/SPMXT7QH4Y
Tue Jun 30 20:05:58 +0000 2020	Sarita_21971	🆂🅰🆁🅸🆃🅰 🆅🅰🆁🅶🅰🆂 🍑	Good Vibes 🤙 #Happy https://t.co/7OF1helG1H
Tue Jun 30 20:09:29 +0000 2020	Asia29674459	Asia Bella💕	RT @Linelle_V: #EdensZeroWeek day 7: favorite moment - chapter 2, story of Rebecca and Happy#EdensZero #エデンズゼロ #RebeccaBluegarden #Happy…
Tue Jun 30 20:14:09 +0000 2020	nneerajdj	Neeraj upadhyay	RT @fitgenius30: Everyday is a fight. Whether you want it or not. Winning is the goal. .⁣.⁣.⁣.⁣.⁣#happy #fighting #fitfam #motivation…
Tue Jun 30 20:16:32 +0000 2020	Laura_11118	🅻🅰🆄🆁🅰 🅲🅾🆁🆃🅴🆂 😘	C A S U A L 👟...#SábadosTarde #Happy https://t.co/ROLqeP6Yyp
Tue Jun 30 20:26:08 +0000 2020	nchick0808	Sioux Bear	RT @MoishesMom: #Happy #Tongue #Out #Tuesday from my babies living &amp; passed on 🌈🌈🌈 https://t.co/pYJbl5EAaC
Tue Jun 30 20:51:07 +0000 2020	werriskneebone	OU812	#Happy Financial New Year 👋🌏🤘🎸🎵🎶🍸🍷❤
Tue Jun 30 20:53:12 +0000 2020	21Lai21	Lai21	RT @gede_prama: Shanti... #Peace #gedeprama #bali #beauty #happy #healthy #holy #innerharmony #JoyTrainPhoto courtesy: Pinterest https://…
Tue Jun 30 20:57:23 +0000 2020	Melisa_21535	🅼🅴🅻🅸🆂🅰 🅻🅴🅾🅽 💖	Weekday ✌👧🏼 #Happy https://t.co/I5ocDSkDLc
Tue Jun 30 21:01:00 +0000 2020	NBRnews	The National Bureau of Asian Research	Calling all NBR alumni – we’d love to see you at our next #Alumni #Happy #Hour!VOTE for the date 👉:… https://t.co/w04URYi7br
Tue Jun 30 21:16:07 +0000 2020	CarsonLeeDiega	Carson Lee Diega	MAKE SURE YOU PURCHASE YOUR PRESS ONS! Link In Bio!#nails #beauty #happy #vibes #creative #jamaica #instagood… https://t.co/598U2wLiCz
Tue Jun 30 21:16:17 +0000 2020	Trippeeen	hailakilla	Just got a new job #happy
Tue Jun 30 21:18:26 +0000 2020	Isabel_13453	🅸🆂🅰🅱🅴🅻 🅼🅾🆁🅰 😍	"Don't worry be happy" 👧🏼 #Happy https://t.co/W6HqRpvE4S
Tue Jun 30 21:22:00 +0000 2020	Carol_95030	🅲🅰🆁🅾🅻 🅽🅰🆅🅰🆁🆁🅾 🍑	💋KISS 💋ME 💋NOW! #Happy https://t.co/lHHeDbCqu7
Tue Jun 30 21:27:28 +0000 2020	DenyerDesigns	JP Denyer	SOCKS!!!! https://t.co/EwWJOD6tlT#socks #ocean #travel #mother_nature #toes #love #happy #Wedding… https://t.co/yIpb3XENzN
Tue Jun 30 21:31:12 +0000 2020	Clara_73555	🅲🅻🅰🆁🅰 🅶🅾🅽🆉🅰🅻🅴🆉 😍	To Work! 🏈 #Happy https://t.co/hVW9hSDW6H
Tue Jun 30 21:33:25 +0000 2020	Claudia_71001	🅲🅻🅰🆄🅳🅸🅰 🅼🅾🆁🅰 😘	Make it happen 🌴 #Happy https://t.co/5gJVPKmLV2
Tue Jun 30 21:34:29 +0000 2020	Vanesa_42883	🆅🅰🅽🅴🆂🅰 🅵🅻🅾🆁🅴🆂 🍓	I have decided to fly ...🕊 #Happy https://t.co/3tAx2Yya6B
Tue Jun 30 21:34:29 +0000 2020	Leonor_73862	🅻🅴🅾🅽🅾🆁 🅷🅴🆁🆁🅴🆁🅾 💖	I feel good! 🙊 #Happy https://t.co/ZyY5Ibs2mD
Tue Jun 30 21:35:44 +0000 2020	Blanca_31562	🅱🅻🅰🅽🅲🅰 🅿🅴🆁🅴🆉 👅	Sports sunday...💟 #Happy https://t.co/1jacHPsxeM
Tue Jun 30 21:37:48 +0000 2020	Victoria_88401	🆅🅸🅲🆃🅾🆁🅸🅰 🅼🅰🆁🆀🆄🅴🆉 👙	Relaxxxx 🔥 #Happy https://t.co/V8bZKpfpUO
Tue Jun 30 21:38:44 +0000 2020	Isabel_71984	🅸🆂🅰🅱🅴🅻 🆃🅾🆁🆁🅴🆂 😋	Palm Trees Sunday Roses 🌴 #Happy https://t.co/hiHDeyOJH8
Tue Jun 30 21:44:03 +0000 2020	Pamela_51625	🅿🅰🅼🅴🅻🅰 🅲🅰🆁🅼🅾🅽🅰 💋	Let's go 🌞#Tuesday #Happy https://t.co/IGR7Fe5B5S
Tue Jun 30 21:44:41 +0000 2020	barretoj32	josean barreto	RT @gede_prama: Love is... #Peace #gedeprama #bali #beauty #happy #healthy #holy #innerharmony #JoyTrainPhoto courtesy: Pinterest https:/…
Tue Jun 30 21:44:55 +0000 2020	Anita_82847	🅰🅽🅸🆃🅰 🆅🅰🆉🆀🆄🅴🆉 👙	To work!👱‍♀️ #Happy https://t.co/8jH3EjYZsv
Tue Jun 30 21:45:14 +0000 2020	Gema_12699	🅶🅴🅼🅰 🆅🅰🆉🆀🆄🅴🆉 💋	Saturday Mornings ❣ #Happy https://t.co/uUMuXlo67V
Tue Jun 30 21:46:38 +0000 2020	Victoria_38116	🆅🅸🅲🆃🅾🆁🅸🅰 🆅🅴🅶🅰 😘	L U N E S 👎#Work #Happy https://t.co/lv8BJLmm1l
Tue Jun 30 21:47:27 +0000 2020	Carol_96247	🅲🅰🆁🅾🅻 🅿🅰🆂🅲🆄🅰🅻 😍	Always Smile! 😜 #Happy https://t.co/gfKtwZ7dUS
Tue Jun 30 21:47:42 +0000 2020	Jaydbullet	Jason mc Ginn 🇮🇪	Great day at bundoranadventurepark #funfair #waltzers #crocodile #train #fun #happy #love #family #bundoran #family… https://t.co/RQg2yIRFvx
Tue Jun 30 21:49:12 +0000 2020	Victoria_38116	🆅🅸🅲🆃🅾🆁🅸🅰 🆅🅴🅶🅰 😘	💋KISS 💋ME 💋NOW! #Happy https://t.co/xmP93MCbr0
Tue Jun 30 21:49:58 +0000 2020	Vanesa_97193	🆅🅰🅽🅴🆂🅰 🅶🅸🅼🅴🅽🅴🆉 😚	She was different in every way...👱 #Happy https://t.co/NhYNc1EZzw
Tue Jun 30 21:50:04 +0000 2020	Celia_94866	🅲🅴🅻🅸🅰 🅵🅴🆁🆁🅴🆁 👗	Please come back summer! 😔🏖 #Happy https://t.co/Qlpb1NujpP
Tue Jun 30 21:52:00 +0000 2020	Vanesa_99050	🆅🅰🅽🅴🆂🅰 🅿🆁🅸🅴🆃🅾 🍑	Let's go 🌞#Tuesday #Happy https://t.co/Y2cOE2bZl7
Tue Jun 30 21:53:31 +0000 2020	DeborahHaworth5	Deborah Haworth	RT @JkEquine: Beautiful day, beautiful Dominic! #Racehorse #Castle #SunsShining #Weekend #Horses #Happy 💙💛💙 https://t.co/Wm5rMG9FFt
Tue Jun 30 10:01:19 +0000 2020	gede_prama	peace, peace, peace	Being spiritual is being... #Peace #gedeprama #bali #beauty #happy #healthy #holy #innerharmony #JoyTrainPhoto co… https://t.co/fCnzzHf8yv
Tue Jun 30 10:03:24 +0000 2020	agyeiwaanyameba	Nana Agyeiwaa	I really hope it ends in tears. #Happy tears. 😅#Birthday #Sister #Decorations #Family #WritingCommunity https://t.co/BTqDuAZ946
Tue Jun 30 10:05:37 +0000 2020	chocoberryelf	Kaa ♡ RENJUN	RT @GirlsGeneration: [HAPPY CAM] 💗TAEYEON 'Happy' Live Video shooting day-log💗 [ENG CC] 👉🏻 https://t.co/vYNYHgcLuO #TAEYEON #태연 #Happy…
Tue Jun 30 10:07:29 +0000 2020	AprilEighth84	daisy🌼	RT @GirlsGeneration: [HAPPY CAM] 💗TAEYEON 'Happy' Live Video shooting day-log💗 [ENG CC] 👉🏻 https://t.co/vYNYHgcLuO #TAEYEON #태연 #Happy…
Tue Jun 30 10:12:53 +0000 2020	tymk0805	^^^^^^^^^^	RT @GirlsGeneration: [HAPPY CAM] 💗TAEYEON 'Happy' Live Video shooting day-log💗 [ENG CC] 👉🏻 https://t.co/vYNYHgcLuO #TAEYEON #태연 #Happy…
