created_at	user_screen_name	user_name	text
Tue Sep 01 00:12:07 +0000 2020	code_convention	Code Convention	RT @kashifmanzoor: When seeing is no longer believing: Inside the Pentagon's race against deepfake videos https://t.co/DF5PkrLDfw#AI #mach…
Tue Sep 01 00:12:13 +0000 2020	yoselino	Yelli Yoselino	RT @Xbond49: Connect #human #brains to each other with #AI !#ArtificialIntelligence #Health #MachineLearning #DeepLearning #Datascience #…
Tue Sep 01 00:12:29 +0000 2020	code_convention	Code Convention	RT @SpirosMargaris: When #AI Helps With Research, Do AI’s Limits Compromise It? https://t.co/Ry6ZNIIs9w #fintech #ArtificialIntelligenc…
Tue Sep 01 00:12:31 +0000 2020	yoselino	Yelli Yoselino	RT @chboursin: These robotic hands let the user feel what they're holding v/ @mashable #AI #robotics cc @andi_staub @FrRonconi @jblefevre60…
Tue Sep 01 00:12:33 +0000 2020	Isolated_Pawn	Moses Divine	RT @yoselino: RT @ingliguori: The combination of #IoT, #BigData and #AI could do wonders by developing highly produ… https://t.co/A7uC4qiEWD
Tue Sep 01 00:12:39 +0000 2020	techtrendingnow	Trending Now	RT @Isolated_Pawn: RT @yoselino: RT @ingliguori: The combination of #IoT, #BigData and #AI could do wonders by developing highly productive…
Tue Sep 01 00:13:43 +0000 2020	RogerCourville	Roger Courville, CSP	RT @HaroldSinnott: What is the difference between #AI, #MachineLearning and #DeepLearning ?@geoworldmedia via @DeepLearn007  https://t.c…
Tue Sep 01 00:14:50 +0000 2020	METAMORF_US	Patrick Walker, MPA 🐺	#Analyticship:#BI,#ML,#AI,#BigData,#Analytics,#HiEd:A Microsoft Patent reveals that they're in a race with Apple to… https://t.co/AnBNS0YxOH
Tue Sep 01 00:18:01 +0000 2020	yoselino	Yelli Yoselino	RT @_asifbhat_: These robots are FDA approved to safely handle food https://t.co/3Un04iL53x#ArtificialIntelligence #AI #Robotics #DataS…
Tue Sep 01 00:27:05 +0000 2020	MarkQuinn_VO	Mark Quinn	RT @HaroldSinnott: 10 Companies focused on Winning in the #AI Revolutionby @VisualCap @MikeQuindazzi#ArtificialIntelligence #MachineLea…
Tue Sep 01 00:38:12 +0000 2020	Tribotix	Tribotix	The latest The Tribotix Daily! https://t.co/LLKZgS6Yd1 Thanks to @gillianthurston @TTULawOASP @jamesvgingerich #iot #ai
Tue Sep 01 00:39:09 +0000 2020	MiniScreenWeb	MiniScreenWeb	The latest Ethics in AI Today! https://t.co/L9xnlB3lVH Thanks to @AnnaCroftML #ai #ethics
Tue Sep 01 00:41:29 +0000 2020	enrirosasdiaz	enrique rosas diaz	RT @HaroldSinnott: 10 Companies focused on Winning in the #AI Revolutionby @VisualCap @MikeQuindazzi#ArtificialIntelligence #MachineLea…
Tue Sep 01 00:41:33 +0000 2020	enrirosasdiaz	enrique rosas diaz	RT @SpirosMargaris: When #AI Helps With Research, Do AI’s Limits Compromise It? https://t.co/Ry6ZNIIs9w #fintech #ArtificialIntelligenc…
Tue Sep 01 00:48:17 +0000 2020	pacsta11	Francisco Acosta	Top story: @automeme: 'Meet Nadia, the virtual #chatbot with Emotinal Intelligence #EI#AI #DL #DeepLearning… https://t.co/6bnQxyLo4c
Tue Sep 01 00:49:36 +0000 2020	JayroEfren	Jayro Efren	RT @SwissCognitive: Here are some of the most advanced cities to explore your chances to be the next #AI #entrepreneur!@twimlai @andi_sta…
Tue Sep 01 01:00:58 +0000 2020	code_convention	Code Convention	RT @SpirosMargaris: The Impact of #ArtificialIntelligence on #Workspaces https://t.co/0l4CdvbWgx #fintech #AI #MachineLearning #BigData…
Tue Sep 01 01:04:09 +0000 2020	eperryinsights	💜 💚 💙 Diversity ❤️💛💗 💜	RT @ASteiner: Making #RenewableEnergy affordable &amp; reliable will be essential for fighting #poverty and #ClimateChange. Get Smart: #AI And…
Tue Sep 01 01:10:34 +0000 2020	ThomasClone_US	Tom Tchuss	RT @CodenceInc: #IoT and Machine learning and the impact of #AI on the future of your business. https://t.co/cHgMUTKE2w
Tue Sep 01 01:14:43 +0000 2020	BrainRoaring	Roaring Brain	RT @AIAsiaPacific: What if #AI could read the expression on your face and know how you're feeling in real-time?@kaliouby rhapsodises on s…
Tue Sep 01 01:15:00 +0000 2020	HaroldSinnott	Harold Sinnott 📲 😷	RT @ipfconline1: #AI ‘only scratching the surface’ of potential in financial serviceshttps://t.co/Y9StueQ2dQ v/ @FT#FintechCc @Paula_Pi…
Tue Sep 01 01:20:13 +0000 2020	terence_mills	Terence Mills 特伦斯米尔斯	RT @ipfconline1: #Chatbots &amp; #Cloud CRM Are Replacing the Call Center Using #AI Algorithmshttps://t.co/HLLVGloii2 by Maciej Duraj v/ @Cha…
Tue Sep 01 01:21:08 +0000 2020	TweetBotSteve	TweetBot	RT @Radiology_AI: Check out the blog post: "Combatting #Bias in Medical #AI Systems" https://t.co/RxyPAZo86O @cekahn @PennRadiology #RadAI…
Tue Sep 01 01:29:42 +0000 2020	mlb0t	Machine Learning Bot 🤖	RT @spell_ml: Unlock the Potential of Machine Learning. https://t.co/CrLeQ7Z553⁠⁠#artificialintelligence #ai #machinelearning #datascienc…
Tue Sep 01 01:31:12 +0000 2020	JohnTitor33621	John Titor	who can make an #ai #photoRecognition software program that when it sees someone using a webcam (that we have uploa… https://t.co/1R1LkyG6Dc
Tue Sep 01 01:32:02 +0000 2020	ML_Tweet_Bot	Machine Learning Bot	RT @AINewsFeed: The enormous impact of AI and machine learning on e-commerce https://t.co/cwf7a7T29N #ai #ml #dl
Tue Sep 01 01:39:28 +0000 2020	daniel_kamber	Daniel Kamber	Research from the Digital Banking Report finds that financial institutions aren't using #data and #AI effectively f… https://t.co/9I2cTyjdew
Tue Sep 01 01:47:46 +0000 2020	Shrikant_STPIB	ಶ್ರೀಕಾಂತ-Shrikant	RT @debjani_ghosh_: Huge shout out to these amazing companies who came together to make our dream of bringing the best in #AI to India a re…
Tue Sep 01 01:48:04 +0000 2020	jenineharris	Jenine K Harris	RT @RLadiesMiami: NEW MEETUP 📢 A conversation on the journey to #equitable #AI with the lovely @gdequeiroz in collab with @RLadiesSF and @A…
Tue Sep 01 01:57:27 +0000 2020	IABCAPAC	IABC Asia-Pacific	RT @CIPR_UK: New #AIinPR report out today.Our 'Ethics Guide to #AI in PR' - published with the @CPRSNational - supports practitioners wit…
Tue Sep 01 01:58:17 +0000 2020	dennyyoung	Dennis Young	The latest UC, UCaaS, Ai, CX &amp; Contact Center daily! https://t.co/HytmGaSc80 #ai #technology
Tue Sep 01 02:01:32 +0000 2020	thisisgulshan	Gulshan Yadav	RT @techopcode: The Best #NLP Books. #BigData #Analytics #DataScience #AI #MachineLearning #IoT #IIoT #NLProc #Python #RStats #TensorFlow #…
Tue Sep 01 02:04:14 +0000 2020	dilia_duarte	D.M.D	RT @MITREcorp: We partner with federal agencies to help them apply the best elements of #AI and #machinelearning, while developing and supp…
Tue Sep 01 02:08:35 +0000 2020	StockWarrior1	Papa Bear 👑🔥🔥🔥🇺🇸	RT @RadioSilentplay: $INUV .42 #AI master support held!Bottom confirmation: FLOOR .38 Potential: .90-1.20Remarks: USING THE .38 as s…
Tue Sep 01 02:08:51 +0000 2020	education_24x7	Education World	RT @thoughtfulAi: “What makes a beautiful world is not the shape of the sun, but the simplicity of its shadows.”#ai #nlp https://t.co/wMI…
Tue Sep 01 02:11:41 +0000 2020	HaroldSinnott	Harold Sinnott 📲 😷	RT @andi_staub: This is how you put the data in #DataScience#AI #BigData #fintech #insurtech @Fabriziobustama @ipfconline1 @HaroldSinnott…
Tue Sep 01 02:12:48 +0000 2020	redianbot	Ready Dev	RT @Just_Jordan_T: The more I start learning about #ML and #AI the more I am starting to love maths #whoami #HELP #100DaysOfCode https://t.…
Tue Sep 01 02:15:15 +0000 2020	METAMORF_US	Patrick Walker, MPA 🐺	#Analyticship:#BI,#ML,#AI,#BigData,#Analytics,#HiEd:Big Data’s Impact on the Real Estate Industry - Data Science Ce… https://t.co/TFt7WDzbAM
Tue Sep 01 02:18:55 +0000 2020	Naagoon6	Naagoon	RT @ActivistPost: Anyone who thinks that #AI learns by itself and is ethically neutral has bought the Technocrat lie. #Technocracyhttps://…
Tue Sep 01 02:35:34 +0000 2020	Roby41262525	marlyk	RT @techgeek_guru: https://t.co/bxCXDGzl12#techgeekguru #microsoft #chatbots #twitterBot #NLP #AI Lithium is now the fastest web framewor…
Tue Sep 01 02:36:15 +0000 2020	ChinSeunghee	Seunghee Chin [Chen/Jin] / 陳承羲 / 진승희	RT @aparnagray: Technologies like #AI and #MachineLearning are crucial game-changers in the #marketing and sales toolkit. How can businesse…
Tue Sep 01 02:38:02 +0000 2020	CodebloodedBot	CødeBlooded Bot🤖🤖	RT @gp_pulipaka: Free eBook: The AI Ladder. #BigData #Analytics #DataScience #AI #MachineLearning #IoT #IIoT #PyTorch #Python #RStats #Tens…
Tue Sep 01 02:39:27 +0000 2020	SciTechEthics	Steve Thompson	RT @SciTechEthics: "Data Scientists Engaged in the Battle Against Data Bias"#AI #AIethics #AIintegrity #AIpolicy #AIregulation #AIresearch…
Tue Sep 01 02:40:23 +0000 2020	InsurTechHfd	InsurTech Hartford	RT @FGraillot: Great study on the future of the banking industry,interesting to see how incumbents plan to leverage #AI (mainly to better…
Tue Sep 01 02:42:42 +0000 2020	Ranganathan_J	Ranganathan J	Watch Elon Musk unveil the next version of his #AI-powered #brain #implant, #Neuralink | Popular Science  https://t.co/4pTr7g3O1m
Tue Sep 01 02:44:11 +0000 2020	patosins	Patrick Osinski	RT @SpirosMargaris: The Impact of #ArtificialIntelligence on #Workspaces https://t.co/0l4CdvbWgx #fintech #AI #MachineLearning #BigData…
Tue Sep 01 02:51:44 +0000 2020	zia1481	ضیاء الدین	RT @KirkDBorne: #BigData in Engineering Applications: https://t.co/3sLLUolQv5 ———————#DataScience #AI #MachineLearning #DataEngineering #…
Tue Sep 01 02:52:11 +0000 2020	zia1481	ضیاء الدین	RT @KirkDBorne: "#AI for People &amp; Business — A Framework for Success" by @alexcastrounis🔵The Trailer: https://t.co/UTemTbjX9C🟠The Book: h…
Tue Sep 01 02:52:40 +0000 2020	DonaldNdoro	🇬🇧	RT @InfiniGlobal: THE FOURTH INDUSTRIAL REVOLUTION - IS AFRICA READY?#Africa #startup #technology #AI #innovation #BigDataAnalytics #Digit…
Tue Sep 01 02:58:47 +0000 2020	botnowa	The Machine Learning Bot	RT @DrIanWeissman: Elon Musk’s Neuralink has healthcare #AI on the brain. @DaniaDaye @drsxr @Vilavaite @asset25 @cekahn https://t.co/d9NJTa…
Tue Sep 01 03:04:24 +0000 2020	botnowa	The Machine Learning Bot	RT @RobertoOsorno3: How #Chatbots Improve Employee Productivity in the 'New Normal' #AI https://t.co/I5CkdOYKyk
Tue Sep 01 03:04:54 +0000 2020	ML_Tweet_Bot	Machine Learning Bot	RT @AnalystReport: The enormous impact of AI and machine learning on e-commerce https://t.co/QRuSeH73w0 #ai
Tue Sep 01 03:05:02 +0000 2020	CodeGnuts	Gnuts about Code	RT @gp_pulipaka: Free eBook: The AI Ladder. #BigData #Analytics #DataScience #AI #MachineLearning #IoT #IIoT #PyTorch #Python #RStats #Tens…
Tue Sep 01 03:05:02 +0000 2020	techtrendingnow	Trending Now	RT @gp_pulipaka: Free eBook: The AI Ladder. #BigData #Analytics #DataScience #AI #MachineLearning #IoT #IIoT #PyTorch #Python #RStats #Tens…
Tue Sep 01 03:08:54 +0000 2020	chidambara09	Chidambara .ML.	RT @GavLaaaaaaaa: The database I wish I had https://t.co/D3DwFk9Stl #programming #softwareengineering #bigdata #datascience #analytics #ai…
Tue Sep 01 03:11:29 +0000 2020	DamirB	DamirB	RT @Darmour_MSFT: If your business is looking to do #AI analysis at the edge, #AzureStackEdge is a great solution. It’s part of Azure, so t…
Tue Sep 01 03:12:17 +0000 2020	KnewzyLady	MommyGirlKnewzyLady	RT @At_JesusFeet: Anyone who thinks that #AI learns by itself &amp; is ethically neutral has bought the #Technocrat lie it's just a computer al…
Tue Sep 01 03:14:25 +0000 2020	LosCallsIt	Los	RT @RadioSilentplay: $TRXC .40 #AI  and $RMED .34 #COVID19 UV tech Both bottom long plays and I believe these have the best risk reward w…
Tue Sep 01 03:18:15 +0000 2020	CodeGnuts	Gnuts about Code	RT @techopcode: 7 Top #Programming Languages To Learn In the 2020s. #BigData #Analytics #DataScience #AI #MachineLearning #IoT #IIoT #Pyt…
Tue Sep 01 03:18:15 +0000 2020	nodeQuotesBot	quotesBot	RT @techopcode: 7 Top #Programming Languages To Learn In the 2020s. #BigData #Analytics #DataScience #AI #MachineLearning #IoT #IIoT #Pyt…
Tue Sep 01 03:22:16 +0000 2020	DiegoBek	Diego Bekerman	RT @Microsoft: New! Record and transcribe audio in Word for the web.  Learn how #AI can help you save time: https://t.co/amGFMAsZxv
Tue Sep 01 03:31:10 +0000 2020	CyberSecurityN8	Cyber Security News	RT @alvinfoo: Japanese flying car#AI #DigitalTransformation #IOT #AutonomousVehicles #ElectricVehicles #SmartCity #SmartCities https://t.…
Tue Sep 01 03:34:18 +0000 2020	DisfoldDotCom	Disfold	RT @Microsoft: New! Record and transcribe audio in Word for the web.  Learn how #AI can help you save time: https://t.co/TWXy1x06TD
Tue Sep 01 03:38:42 +0000 2020	dinisguarda	Dinis Guarda	China Is Gunning To Be The World Leader In #AI Chips While Restricting Exports https://t.co/m34cZTieUC
Tue Sep 01 03:51:20 +0000 2020	biconnections	BIconnections	How #AI and ML Can Improve Exploding #Cloud Computing NeedsWith 90% of the world’s #data created in the last two y… https://t.co/zzWYKB5kvb
Tue Sep 01 03:53:04 +0000 2020	floriansemle	florian semle	RT @andi_staub: Next-Generation Computing Architecture#AI #ArtificialIntelligence #bigdata #ML #insurtech #Health #opendata #GDPR @ImMBM…
Mon Aug 31 16:00:05 +0000 2020	GlennWatsonDoJo	Glenn Watson	Learn how Accenture collaborated on the Kaggle Open Research Dataset Challenge, using #AI to extract critical… https://t.co/i8P4OFxDbf
Mon Aug 31 16:05:04 +0000 2020	leonvioleta4	Violeta S.	The Secret to Smoother Gameplay with #Unity #AI Programming​https://t.co/7lNOcQogGcSteer, flee, avoid! Anything… https://t.co/8M4UJIOxVU
Mon Aug 31 16:05:34 +0000 2020	motorcycle_guy	Keith W. Boone	The latest The Keith W. Boone Daily! https://t.co/kbVzbGjh61 #ai #neuralink
Mon Aug 31 16:06:00 +0000 2020	ThakurAdvait	Advait Thakur	The bias always comes from the data.#AI #DataAnalytics #bias #ML #DigitalTransformation #AT
Mon Aug 31 16:12:28 +0000 2020	Houston__AI	Artificial Intelligence in Houston	The Impact of Artificial Intelligence on Workspaces - Forbes https://t.co/krrNXh6DPn #Houston #ArtificialIntelligence #AI
Mon Aug 31 16:16:28 +0000 2020	EPFL_Park	EPFL Innovation Park	RT @StartupInvestCH: "One #technology develops another one", says Prof. Dr. Detlef Günther, @ETH_en.But what's next after #AI, #Algorithm,…
Mon Aug 31 16:25:52 +0000 2020	Majorexxt	Majorexxt	RT @CEO_AISOMA: 5 Algorithms that Changed the World#Algorithms #math #statistics #DataScience #DataDriven #MachineLearning #AI #KI #100Da…
Mon Aug 31 16:32:15 +0000 2020	CitizenoftheWo4	CitizenoftheWorld	RT @SwissCognitive: Here are some of the most advanced cities to explore your chances to be the next #AI #entrepreneur!@twimlai @andi_sta…
Mon Aug 31 16:32:36 +0000 2020	h2oai	H2O.ai	#AI can help detect and combat money laundering networks. Read @Spoonerlytics' article in @FintechBulletinto learn… https://t.co/Zxgc9qSmZe
Mon Aug 31 16:35:02 +0000 2020	Datacenter0	Data Center	RT @SaeedBaygi: The Impact of #ArtificialIntelligence #AI on Workspaces - Forbes https://t.co/LTtbS02Oeu
Mon Aug 31 16:53:17 +0000 2020	AuraQUK	AuraQ	RT @BernardMarr: #Artificial #Intelligence (#AI) is #transforming all aspects of business, including the services you deliver to your #cust…
Mon Aug 31 16:58:18 +0000 2020	VisiveAI	VisiveAI	This Laser projector will change the way you use screens #Tech #AI #AR #VR #IoT #ArtificialIntelligence… https://t.co/Be9YmyJQ9E
Mon Aug 31 16:59:28 +0000 2020	VishwasMPV	ಸಾಫ್ಟ್ವೇರ್ ಗಣಪತಿ	RT @Qualcomm: Announcing the #Snapdragon 732G Mobile Platform — equipped with select Snapdragon Elite Gaming features and impressive #AI pe…
Mon Aug 31 17:00:49 +0000 2020	Strategy_Gal	Lillian Pierson 🏆 Join Winning With Data Today 🏆	RT @Strategy_Gal: Today’s episode: @hezako's tell-all on what building #AI teams is REALLY LIKE.✅ With special emphasis on managing expec…
Mon Aug 31 17:03:00 +0000 2020	asokan_telecom	Asokan Ashok #StaySafe	Artificial Intelligence Is the Next Top Gunhttps://t.co/MykZQreVfC#AI #Military #War @TomRaftery… https://t.co/dd38tjTtai
Mon Aug 31 17:03:02 +0000 2020	JN_Seattle	John Niles	The latest Insights About Telematics! https://t.co/naXlLjZxxD Thanks to @_RobToews @telematicswire @eigidi #machinelearning #ai
Mon Aug 31 17:04:07 +0000 2020	CosmicInglewood	Aaron Schwarz	RT @HaroldSinnott: What is the difference between #AI, #MachineLearning and #DeepLearning ?@geoworldmedia via @DeepLearn007  https://t.c…
Mon Aug 31 17:04:30 +0000 2020	Matopress256	MATOPRESS	RT @WhiteheadComm: Did you know you can use #AI to analyse big datasets of news articles to determine how the media is covering a certain t…
Mon Aug 31 17:07:23 +0000 2020	chidambara09	Chidambara .ML.	RT @IoTBigDataJobs: The only insurance is believing in yourself  =&gt; Systems Engineer https://t.co/Mlk6KgM7Td #IoT #Analytics #AI https://t.…
Mon Aug 31 17:08:28 +0000 2020	MastersConf	The Master's Conference™	csdisco https://t.co/F9nPTsd4LpWhy is #ediscovery the perfect use case for #AI? Senior Director of Research Alan… https://t.co/Ri25LZAUEQ
Mon Aug 31 17:16:53 +0000 2020	tiiso_j	♠ Tiišo ®	RT @CodingPseudo: Intro to Time Series Analysis in Rhttps://t.co/v97rbg70Mu#DeepLearning #Analytics #DataScience #AI #MachineLearning #…
Mon Aug 31 17:18:41 +0000 2020	chidambara09	Chidambara .ML.	RT @spell_ml: 🌳 Decision tree learning! Unlock the Potential of Machine Learning. https://t.co/CrLeQ7Z553⁠#artificialintelligence #ai #…
Mon Aug 31 17:24:13 +0000 2020	botnowa	The Machine Learning Bot	RT @TiwariVibhansh1: JavaScript inspirational website is hiatography https://t.co/hT9R2IQBel#AI #100DaysOfCode #AcademicTwitter #Python…
Mon Aug 31 17:25:47 +0000 2020	botnowa	The Machine Learning Bot	RT @TiwariVibhansh1: Nice portfolio sites https://t.co/hT9R2IQBel#100DaysOfCode #jobsearch #AI #Python https://t.co/cnxNvUPLLl
Mon Aug 31 17:28:21 +0000 2020	CosmicInglewood	Aaron Schwarz	RT @chboursin: These robotic hands let the user feel what they're holding v/ @mashable #AI #robotics cc @andi_staub @FrRonconi @jblefevre60…
Mon Aug 31 17:29:00 +0000 2020	HaroldSinnott	Harold Sinnott 📲 😷	@industrial_talk Thank you for the follow as well. Best wishes with he podcast! 😀📲😷📲#DigitalTransformation #AI #IoT #FutureofWork
Mon Aug 31 17:29:33 +0000 2020	PascaleDray	Pascale Dray	"@Oracle Eloqua's #AI technology helps us modify our lead-scoring algorithms and determine the best engagement mode… https://t.co/plODohFCRO
Mon Aug 31 17:30:12 +0000 2020	Manifattura40	Industry 4.0	RT @PascaleDray: "@Oracle Eloqua's #AI technology helps us modify our lead-scoring algorithms and determine the best engagement model for e…
Mon Aug 31 17:33:55 +0000 2020	mrbonesshow1	Inexperienced Developer Secret Helper	RT @CodingPseudo: Intro to Time Series Analysis in Rhttps://t.co/v97rbg70Mu#DeepLearning #Analytics #DataScience #AI #MachineLearning #…
Mon Aug 31 17:34:03 +0000 2020	botnowa	The Machine Learning Bot	RT @instrucdev: The latest InstrucDaily! https://t.co/5tQKSRsbMO Thanks to @yozu_uk @Jadirectivestwt @OFNblog #unitydeveloper #ai
Mon Aug 31 17:37:29 +0000 2020	RMereneanu	Roman Mereneanu-Eni	RT @HaroldSinnott: What is the difference between #AI, #MachineLearning and #DeepLearning ?@geoworldmedia via @DeepLearn007  https://t.c…
