created_at	user_screen_name	user_name	text
Wed Apr 01 00:39:01 +0000 2020	scoshield	Ochieng Scott	RT @Ronald_vanLoon: This 3d printed zeotrode  creates the illusion of 3d motionby @futurism#Innovation #Digital #Tech #DataScience #AI #…
Wed Apr 01 01:32:19 +0000 2020	Ing_Martin_V	Martín Vásquez	RT @GlenGilmore: 💚 5 innovative ways to keep the planet 🌍 🧼 🚿 clean! @wef #Sustainability #plastics #packaging #innovation #cleantech mt…
Wed Apr 01 01:48:09 +0000 2020	G_Allen	Grant Allen	The latest The Data visualization Daily! https://t.co/MEx9PDXH1t Thanks to @LSEUSAblog #dataviz #innovation
Wed Apr 01 01:54:21 +0000 2020	dorifriedman	dori friedman	THIS... don't miss it... Turn up the volume! #innovation #chorus #covid19 https://t.co/YvG8gPc0tQ
Wed Apr 01 02:09:54 +0000 2020	Alma_LBC	Alma Castro	RT @Parisa_Vinzant: #Innovation in times of #COVID19: Thanks @Virgin_Orbit for answering the public health emergency and swiftly developing…
Wed Apr 01 02:41:35 +0000 2020	RobKovacev	Rob Kovacev	Two #tax policy proposals for a long-term response to #covid19: 1) an expanded R&amp;D tax credit to spur #innovation,… https://t.co/cSlBwBnZJJ
Wed Apr 01 03:02:15 +0000 2020	TechzCheap	Techz Cheap	💎 SCOTPALY GPS Dual Camera Drone 4K 1080P UHD 💎 https://t.co/VFH8YrpYcQ  #technology #tech #innovation #engineering… https://t.co/Edw9pCRJEN
Wed Apr 01 03:30:16 +0000 2020	drago_carlo	Carlo Drago	RT @VanRijmenam: How AI Will Change the #Travel Industry https://t.co/y7i3rv0Fuc #ML #Travel #Hospitality #FutureOfWork #Innovation
Wed Apr 01 03:36:09 +0000 2020	clairebotai	Claire	RT @Vikezmedia: Robots will be the future of farming! #agriculture #foodtech #AI #robots #innovation #technews #ML #robot #food #startups #…
Wed Apr 01 03:40:14 +0000 2020	scoshield	Ochieng Scott	RT @FrRonconi: This #digital #art exhibit changes based on the visitor's mood!#AR #AI #AugmentedReality #Innovation@alvinfoo @chboursin…
Wed Apr 01 03:45:56 +0000 2020	clairebotai	Claire	RT @Ronald_vanLoon: This guy built a prosthetic using #Legos.by @DigitalTrends#Robotics #Health #AI #InnovationCc: @paula_piccard http…
Wed Apr 01 03:52:08 +0000 2020	SarahWCA	Sarah Caro	So proud of my mini. #innovation #solutions #plasticpollution
Tue Mar 31 16:00:35 +0000 2020	rita_finnigan	Rita Finnigan	RT @Iberdrola_En: More #innovation towards the energy of the future!We aim to be a leader in floating offshore wind energy with the innova…
Tue Mar 31 16:05:24 +0000 2020	IIABroadband	Internet Innovation	RT @altondrew: For those still on the hunt for toilet paper ... and Lysol, this one is for you. #broadband #innovation #Instok https://t.co…
Tue Mar 31 16:11:17 +0000 2020	jackmccauley1	the real Jack McCauley	Car #Innovation: Wondering what needs to happen to make #ElectricVehicles more practical and #AI’s role? Check out… https://t.co/9y5eUSe5KU
Tue Mar 31 16:13:05 +0000 2020	ajarrodkimber	Jarrod Kimber	RT @EuropeanCricket: These German boys have created Corona Cricket with a fence between the teams! Still home. Still safe! #innovation #eur…
Tue Mar 31 16:15:06 +0000 2020	higirish	Girish	RT @EuropeanCricket: These German boys have created Corona Cricket with a fence between the teams! Still home. Still safe! #innovation #eur…
Tue Mar 31 16:20:45 +0000 2020	MariaCrisRusso	Maria Cristina Russo	RT @GabrielMariya: #COVID19 reminds us the key role of #Research #Science #Innovation. Sharing data globally is crucial. Thank You @UNESCO…
Tue Mar 31 16:24:24 +0000 2020	PubPolicy_Munk	Public Policy at Munk School	RT @BrookfieldIIE: How do we measure #innovation? How do we measure #inclusion? Better yet, how can we measure #inclusiveinnovation? Find o…
Tue Mar 31 16:33:04 +0000 2020	ratedAMAN	A Man	RT @EuropeanCricket: These German boys have created Corona Cricket with a fence between the teams! Still home. Still safe! #innovation #eur…
Tue Mar 31 16:40:22 +0000 2020	hiveforhousing	HIVE	it's time to share your #innovation in #housing. apply for the BUILDER Choice and Custom Home Design awards - 13 ca… https://t.co/dPd1qEfvYi
Tue Mar 31 16:42:18 +0000 2020	jewman890	James edwin Alford J	RT @IsraelinIreland: In time of #crisis, #innovation will overcome the obstacles. “80 #Israel-i #MedTech companies take up the fight again…
Tue Mar 31 16:45:20 +0000 2020	Tiffani_Bova	Tiffani Bova	Enjoy the latest "What's Next!" Roundup! Covering #CX #Sales #Innovation #CustomerExperience https://t.co/ckaozrQiyR
Tue Mar 31 16:48:27 +0000 2020	mgeall	Marc Geall	@keytreeuk @SAP Clearly something went wrong in the voting process 😀😀. Congrats @keytreeuk well deserved. #innovation @sapcp
Tue Mar 31 16:51:27 +0000 2020	sajidmirza	Sajid Mirza	What the rise of in-app payments means for banks #Insurtech #fintech #innovation via https://t.co/bDTgBUIWtG https://t.co/Iu85oAWcMi
Tue Mar 31 16:58:59 +0000 2020	mpdeepaa	Monica	RT @Iberdrola_En: More #innovation towards the energy of the future!We aim to be a leader in floating offshore wind energy with the innova…
Tue Mar 31 17:13:07 +0000 2020	SoCalTelevision	SoCal Television	#Innovation #News &gt;&gt; Drill down into the latest data for individual counties in every US state to fin... Full Story… https://t.co/91pGmmTD18
Tue Mar 31 17:22:58 +0000 2020	MatterMagBot	MatterMagBot	RT @Ankit_Marketing: The science behind peanut allergies https://t.co/1BMbGU241h  #Tech #Science #Innovation #Culture via techinsider
Tue Mar 31 18:08:41 +0000 2020	SprintbaseB	SprintbaseBot	RT @weblinkspark: Diverse Thinking - The Key to Creativity and Innovation ~ https://t.co/N9A4ealKrS #DesignThinking #Creativity #Innovation…
Tue Mar 31 18:53:01 +0000 2020	PerCepTiOnistz	Zèñ	RT @jrzaranoid: #Innovation that aids #traveling for #wheelchair users!🎥 @realtechmatters @Julez_Norton @jeffkagan @PawlowskiMario @Mar…
Tue Mar 31 18:53:28 +0000 2020	teedo1	Teedo Gonzalez	RT @TheMegaTrends: #TechTrends #Innovation #MegaTrends #Security #CyberSecurity This 'helicopter' could be the #future of air travel.htt…
Tue Mar 31 19:07:03 +0000 2020	Techfuturenew	Technology News	exponential American innovation #Innovation via https://t.co/NEo7LankbK https://t.co/TScnmh7NRf
Tue Mar 31 19:08:41 +0000 2020	DrRueckauf	Beatrix Weidmann 💙	RT @sebbourguignon: [#Innovation] Singapore, Thailand &amp; the Netherlands are putting solar panels on water to save land ☀️ via @wef TY @THEn…
Tue Mar 31 19:14:45 +0000 2020	GRE_GRP_Pipes	CPP Pvt. Ltd.	The entire CPP operations are fully integrated with #technology and #innovation, thus enabling each stake holder to… https://t.co/xmcUP9yWQa
Tue Mar 31 19:30:16 +0000 2020	cxotalk	CXOTALK	Collaboration is the underlying fabric across collective intelligence, continuous #innovation, and convergence of d… https://t.co/2RhM4lIqZJ
Tue Mar 31 19:33:50 +0000 2020	deletedthisbihh	nobooody	RT @Thomas_Harrer: #Data is the source for #innovation.Storage is the enabler.#IBMStorage #FlashSystems delivers differentiation. For mo…
Tue Mar 31 19:34:02 +0000 2020	sinoboom_ltd	SINOBOOM	#Innovation is a big part of the driving force behind #SINOBOOM - we found this interesting reading on sources of i… https://t.co/dLWiK9FJoN
Tue Mar 31 19:35:44 +0000 2020	BruerMorris	Angela Bruer-Morris	RT @Iberdrola_En: More #innovation towards the energy of the future!We aim to be a leader in floating offshore wind energy with the innova…
Tue Mar 31 19:40:22 +0000 2020	KalynStockman	Kalyn Stockman	RT @AragonResearch1: Today's the last day to nominate your colleagues &amp; your firm for a #WomenInTech or #Innovation Award. Submit now: http…
Tue Mar 31 19:45:26 +0000 2020	PlanetComplianc	PlanetCompliance	Sign up for the 2020 Edition of the RegTech Top 100: https://t.co/u9PP4lirJh #regtech #fintech #compliance #innovation #finance
Tue Mar 31 19:52:14 +0000 2020	ic3401	Innovation Ctr @3401	RT @marionleary: This right here is why #innovation is so important in health and healthcare! Philly makers are stepping up to ease the #PP…
Tue Mar 31 19:57:43 +0000 2020	danielle02712	Danielle Hall	RT @TBATinnovation: The @UKRI_News have opened a wave of #funding for #research and #innovation projects to address the current #COVID19 pa…
Tue Mar 31 20:00:01 +0000 2020	phastwork	Jonathan Cargan, MD	RT @AdamMossoff: On this date in #innovation history: Ananda Chakrabarty receives a #patent in 1981 for his #invention of a genetically mod…
Tue Mar 31 20:00:48 +0000 2020	PPMInstitute	PPM Institute	See more #PM #Innovation events at the PPM Institute web site: https://t.co/NP5Jz0nVwy
Tue Mar 31 20:01:50 +0000 2020	ume_kyd	ume	RT @ume_kyd: Your dream, the only flower that never sleeps🌸 #InnovationExplore the power of #BigDataCombine #data to have better insight…
Tue Mar 31 20:02:08 +0000 2020	ume_kyd	ume	RT @ume_kyd: Imagination - insight - actionThree amigos for the future💥Illuminate the #innovation revolutionUnderstand the potential va…
Tue Mar 31 20:07:09 +0000 2020	cxotalk	CXOTALK	RT @cxotalk: Collaboration is the underlying fabric across collective intelligence, continuous #innovation, and convergence of disciplines.…
Tue Mar 31 20:16:42 +0000 2020	jagga_dakku004	bitcoin new's	Lotanchain- The Next Step in #Blockchain #Innovation Connect With #Lotanchain Community for the more great news. te… https://t.co/swYWIlIwqR
Tue Mar 31 20:40:47 +0000 2020	WatchWord_CP	WatchWord Capital Partners	as the federal #government asked the #Innovation Superclusters to tap into their networks to help #companies commer… https://t.co/X1Tnjb5oqk
Tue Mar 31 21:01:30 +0000 2020	FireSnakeZero	FireSnakeZero	RT @Ronald_vanLoon: This 3d printed zeotrode  creates the illusion of 3d motionby @futurism#Innovation #Digital #Tech #DataScience #AI #…
Tue Mar 31 21:02:01 +0000 2020	mutant_monsters	mutantmonsters	RT @jagga_dakku004: Lotanchain- The Next Step in #Blockchain #Innovation Connect With #Lotanchain Community for the more great news. telegr…
Tue Mar 31 21:11:16 +0000 2020	mirvin1129	Michael Irvin	RT @Brainzooming: The 10 Vital Areas to Focus on Right Now https://t.co/uNAMUhKKLJ #innovation #innochat #strategy #creativeleadership
Tue Mar 31 21:21:36 +0000 2020	SHAREDxVALUE	shared.value.chain	RT @circularesummit: 5 innovative ways to keep the planet clean!via @wef#Sustainability #plastics #packaging #innovation #cleantechcc @…
Tue Mar 31 21:33:00 +0000 2020	NotCensed	NotCensed	RT @SinovateChain: SINOVATE explanatory Video by CryptoTube🔥#blockchain #buidl #crypto #cryptocurrency #technology #innovation #altcoin…
Tue Mar 31 21:49:35 +0000 2020	kellycowles7	Kelly Cowles	RT @SayNo2SocialMed: Free enterprise drives promising breakthroughs...More #innovation, less #pricecontrols.
Tue Mar 31 21:54:06 +0000 2020	KDHungerford	Kelly Hungerford	Five thought leaders share how they foster #innovation and empower their teams to think outside the box.  via… https://t.co/XVdhZW3yQS
Tue Mar 31 21:57:08 +0000 2020	FzahraGhait	zahra	RT @Ronald_vanLoon: This 3d printed zeotrode  creates the illusion of 3d motionby @futurism#Innovation #Digital #Tech #DataScience #AI #…
Tue Mar 31 10:02:23 +0000 2020	ume_kyd	ume	RT @ume_kyd: Turn your spark into fireworks💥#InnovationSee the world from a different angleUnlock the human potential with #SmartDataV…
Tue Mar 31 10:02:45 +0000 2020	ume_kyd	ume	RT @ume_kyd: An idea that may ring your bell💥#innovationFocus on #data to transform the futureArticulate the big picture with #VisualAna…
Tue Mar 31 10:03:12 +0000 2020	ume_kyd	ume	RT @ume_kyd: That one step becomes the path💥#InnovationSee the world from a different angleUnlocking the human potential with #DataScien…
Tue Mar 31 10:22:23 +0000 2020	e_nterdiscipl	Interdisciplinarians.org	RT @Iberdrola_En: More #innovation towards the energy of the future!We aim to be a leader in floating offshore wind energy with the innova…
Tue Mar 31 10:25:41 +0000 2020	dmitrydao	dmitrydao	RT @VladoBotsvadze: Augmented reality wine labels - the new trend in AR. #AR #augmentedreality #innovation #branding #business #tech #entre…
Tue Mar 31 10:52:11 +0000 2020	LegalTechUganda	Uganda Legal Tech Network	RT @ALT_LegalTech: A great example of #legaltech #innovation to leverage pro bono legal services &amp; connect African businesses with leading…
Tue Mar 31 10:54:35 +0000 2020	thinkdigicon	ThinkDigitalPartners	The good that can come out of an upside-down world https://t.co/zFob7mQErC#coronavirusuk #innovation #staypositive… https://t.co/SYCkYzY2F2
Tue Mar 31 11:15:11 +0000 2020	SynchronySys	Synchrony Systems	Six Things I wish I had known before I accepted the position of Chief Innovation Officer | https://t.co/kChwvtVe97#CIO #Innovation
Tue Mar 31 11:17:02 +0000 2020	JaideepPrabhu	Jaideep Prabhu	RT @NaviRadjou: A #frugal #health #innovation from #Africa is deployed in the US to save American lives. To solve #ProblemsWithoutBorders l…
Tue Mar 31 11:30:09 +0000 2020	DrTurkayYildiz	Turkay Yildiz	…#containership #innovation #knowledge https://t.co/m75jHvWYXB  to describe the effect of reducing vehicle mass on… https://t.co/HlLABfRgCc
Tue Mar 31 11:30:14 +0000 2020	DrTurkayYildiz	Turkay Yildiz	#design #logistics #research #containers #containership #innovation #knowledge https://t.co/m75jHvWYXB  Tests are… https://t.co/6m144W2Och
Tue Mar 31 11:30:15 +0000 2020	DrTurkayYildiz	Turkay Yildiz	…#containers #containership #innovation #knowledge https://t.co/m75jHvWYXB  as well as the eco-design of container… https://t.co/HnqO90GH6o
Tue Mar 31 11:30:19 +0000 2020	DrTurkayYildiz	Turkay Yildiz	…#containership #innovation #knowledge https://t.co/m75jHvWYXB  They indicated that Norwegian and European decisio… https://t.co/qNNf6wgxRF
Tue Mar 31 11:30:21 +0000 2020	DrTurkayYildiz	Turkay Yildiz	#design #logistics #research #containers #containership #innovation #knowledge https://t.co/m75jHvWYXB  Notteboom… https://t.co/vaLtZXUGYr
Tue Mar 31 11:30:36 +0000 2020	DrTurkayYildiz	Turkay Yildiz	#design #logistics #research #containers #containership #innovation #knowledge https://t.co/m75jHvWYXB  Based on t… https://t.co/nKjqsYw7FL
Tue Mar 31 11:30:42 +0000 2020	DrTurkayYildiz	Turkay Yildiz	#design #logistics #research #containers #containership #innovation #knowledge https://t.co/m75jHvWYXB  This study… https://t.co/KVcMXO34Y7
Tue Mar 31 11:30:45 +0000 2020	DrTurkayYildiz	Turkay Yildiz	#design #logistics #research #containers #containership #innovation #knowledge https://t.co/m75jHvWYXB  The govern… https://t.co/cNWeCiFiLU
Tue Mar 31 11:30:58 +0000 2020	DrTurkayYildiz	Turkay Yildiz	#design #logistics #research #containers #containership #innovation #knowledge https://t.co/m75jHvWYXB  Here, [K]… https://t.co/b5bEvPJToK
Tue Mar 31 11:31:00 +0000 2020	DrTurkayYildiz	Turkay Yildiz	…structure, #design #logistics #research #containers #containership #innovation #knowledge https://t.co/m75jHvWYXB… https://t.co/9sjdKBxpKt
Tue Mar 31 11:31:01 +0000 2020	DrTurkayYildiz	Turkay Yildiz	#design #logistics #research #containers #containership #innovation #knowledge https://t.co/m75jHvWYXB  Here, the… https://t.co/l0pBGMKsAd
Tue Mar 31 11:31:05 +0000 2020	DrTurkayYildiz	Turkay Yildiz	#design #logistics #research #containers #containership #innovation #knowledge https://t.co/m75jHvWYXB  Table 2. Q… https://t.co/7N1kkfMaFL
Tue Mar 31 11:31:54 +0000 2020	awatila	Alex Watila	RT @Ronald_vanLoon: Rover is the wold`s first hands-free #Autonomous caddieby @intengineering#Tech #artificialintelligence #innovation…
Tue Mar 31 11:32:22 +0000 2020	BuddhaMessages	Happy Buddha Messages	The latest The Happy Buddha Daily! https://t.co/H93Qx0nBpY Thanks to @markfrac @dkrich17 #cognitiveenhancement #innovation
Tue Mar 31 11:32:53 +0000 2020	YBLTwitt	Yann Bernard LEJARD	Sharing #thespoonmove in USA showing #boardplatingbyybl #signature #concept around the world #sauce  #innovation… https://t.co/HIYFz5Epmx
Tue Mar 31 11:34:20 +0000 2020	GarryJGray	Garry Gray	RT @SBUCloud: Learn more about #RedHat ’s commitment in #OpenSource as the foundation of #Innovation with @RedHat's VP Stefanie Chiras#In…
Tue Mar 31 11:41:55 +0000 2020	Calcaware	Christopher Burnette	RT @SBUCloud: Learn more about #RedHat ’s commitment in #OpenSource as the foundation of #Innovation with @RedHat's VP Stefanie Chiras#In…
Tue Mar 31 11:53:26 +0000 2020	ArnoldNjikam	Arnold NJIKAM	RT @sebbourguignon: [#Innovation] Singapore, Thailand &amp; the Netherlands are putting solar panels on water to save land ☀️ via @wef TY @THEn…
Tue Mar 31 12:03:51 +0000 2020	bcreviewsapps	Business Consultant	RT @eliashayek_: #WFH could inspire #innovation, a much needed culture &amp; capability in developing competitive #strategy. If managed properl…
Tue Mar 31 12:10:54 +0000 2020	Gailushka	Gail Bowkett	RT @MitacsCanada: With more than 20 years of experience developing #innovation solutions, Mitacs has the established network, processes, an…
Tue Mar 31 12:21:38 +0000 2020	nomoreslaves	nomoreslaves	RT @Ronald_vanLoon: Rover is the wold`s first hands-free #Autonomous caddieby @intengineering#Tech #artificialintelligence #innovation…
Tue Mar 31 12:30:27 +0000 2020	smartwaterguy	Gordon Nameni, PhD	This is a great tool by the USGS. It can fit into a wide range of curriculum. #water #innovation Water Basics |… https://t.co/1w3DEtmQp9
Tue Mar 31 12:47:36 +0000 2020	BenvAZA	BenvAZA	RT @CogniPlex: Meet the New Disrupters - podcast#disruption#innovation https://t.co/7hqCff4glZ
Tue Mar 31 13:09:49 +0000 2020	foodgroot	Foodgroot	RT @PARSEC_EU: 🤝Meet #100PARSEC - winners of our first #OpenCall🦸‍♂️🦸‍♀️&amp; help them further develop 100 great ideas for #innovation in food…
Tue Mar 31 13:10:30 +0000 2020	DrRimmer	Matthew Rimmer	RT @GabrielMariya: #COVID19 reminds us the key role of #Research #Science #Innovation. Sharing data globally is crucial. Thank You @UNESCO…
Tue Mar 31 13:10:56 +0000 2020	irdirc	IRDiRC	#EU will support 18 projects with a total of €48.5 million from #Horizon2020 -the EU #research and #innovation prog… https://t.co/qRxLyH7jvP
Tue Mar 31 13:11:45 +0000 2020	Raffa_Aghemo	Raffaella Aghemo	“The nature teacher of AI” by @Raffa_Aghemohttps://t.co/ytuKo5j7yD #iot #internetofthings #innovation… https://t.co/N2TeXfd4oY
Tue Mar 31 13:20:06 +0000 2020	albert_alpineda	Albert Pineda	A great piece by Gemma Solsona about staying agead of the curve. #Elementalimpurities #innovation @KymosPharma
Tue Mar 31 13:20:07 +0000 2020	Louis802002	passionné	RT @Iberdrola_En: More #innovation towards the energy of the future!We aim to be a leader in floating offshore wind energy with the innova…
Tue Mar 31 13:24:17 +0000 2020	greentechdon	Don Robinson	RT @NewProTimes: ☀️ How the layouts, or textures, of cities influence extreme weather events ☀️#RenewableEnergy #technology #innovation #t…
Tue Mar 31 13:35:34 +0000 2020	JuergenKob	Jürgen Kob	The nature teacher of AI #Innovation #internetofthings  https://t.co/nEJy72bXAG
Tue Mar 31 13:47:07 +0000 2020	JoaoN_DaSilva	Dr. Joao N. Da Silva | #Neuro Lean agile #strategy	Dr Joao N. Da Silva #HOWTO BEAT THE CRAP OUT #innovation#agiledonkey style#neuro #lean #agile#smart #mangement… https://t.co/cn2NMkKq3Q
Tue Mar 31 13:47:20 +0000 2020	Mukeshprudent	Mukesh	RT @DGP_Goa: #innovation is the only way to win the #FightAgainstCOVID19. PI Suraj Gawas has designed this #handsfree wash basin for #goapo…
Tue Mar 31 13:48:45 +0000 2020	Lehmanandlehman	Lehman & Lehman	The latest Creativity Innovations Today! https://t.co/PdA8ZA16Qd #innovation #tech
Tue Mar 31 14:13:33 +0000 2020	wisdomplexus	WisdomPlexus	#Drones will be monitoring your health from sky. #UAV #droneofday #Drone #innovation #dronesforgood #dronetech… https://t.co/QQmYRG4qpY
Tue Mar 31 14:14:13 +0000 2020	Chang_ElisaTY	Elisa Ting-Yi Chang	RT @BrookfieldIIE: How do we measure #innovation? How do we measure #inclusion? Better yet, how can we measure #inclusiveinnovation? Find o…
Tue Mar 31 14:20:29 +0000 2020	venturecompany	The Venture Company	Why Does #China Lose Out In #Innovation Against Western Countries? | Not all #Innovation is created equal, and… https://t.co/5YjuuIUn0W
Tue Mar 31 14:31:30 +0000 2020	BL_Chemelot	Brightlands Chemelot Campus	#HumansofBrightlandsAfter finding their way with the help of #Brightlands #Innovation Factory and their startup p… https://t.co/gOUZrKRO5F
Tue Mar 31 14:35:10 +0000 2020	Yooscan_Support	YOOSCAN SUPPORT	RT @Raffa_Aghemo: “The nature teacher of AI” by @Raffa_Aghemohttps://t.co/ytuKo5j7yD #iot #internetofthings #innovation #infrastructure #a…
Tue Mar 31 14:45:24 +0000 2020	ralph_ohr	Ralph-Christian Ohr	RT @ralph_ohr: "...without #innovation the odds are not in favor of the less damaging V-shaped scenario." #coronavirus #Covid19 #Covid_19
Tue Mar 31 14:47:24 +0000 2020	MichaelMuteked1	Michael Mutekedza	RT @doctorkevin: exponential American innovation #Innovation via https://t.co/q4xLWKkOXl https://t.co/0pJLqVLkyh
Tue Mar 31 14:50:20 +0000 2020	moselo7	dexta3	RT @AfriAlliance1: Interested in how #data and #innovation can help in the response to #COVID19? Join the @CitSciAssoc webinar this Friday:…
Tue Mar 31 14:55:23 +0000 2020	erikj	Erik Johnson	The latest The Oh So Social Daily! https://t.co/6nTDseqe45 Thanks to @rubiscape #innovation #tech
Tue Mar 31 15:01:51 +0000 2020	alarno	Albert Arnó	The latest The Albert Arnó Daily! https://t.co/XkyJ4DTdjh Thanks to @lyn_musk @Sharmaroyals #ai #innovation
Tue Mar 31 15:26:28 +0000 2020	Calverta	Andrew Calvert	The latest The Solution Architect! https://t.co/5fL7VrA3Ds #innovation #machinelearning
Tue Mar 31 04:11:25 +0000 2020	abanks58	Anthony Banks	RT @NoCamels: The virtual #COVID19 #Innovation Conference coming this April will match investors with global #medtech and #biotech companie…
Tue Mar 31 04:23:03 +0000 2020	Will_Skywalker	William Hidalgo Montts (Will)	RT @jrzaranoid: #Innovation that aids #traveling for #wheelchair users!🎥 @realtechmatters @Julez_Norton @jeffkagan @PawlowskiMario @Mar…
Tue Mar 31 04:32:49 +0000 2020	ProcurementStar	supplychain	RT @albertogaruccio: Return On #AI: The Challenge And The Opportunityhttps://t.co/eliCflcKBk#ML #fintech #Insurtech #startup #innovation…
Tue Mar 31 04:45:07 +0000 2020	Tiffani_Bova	Tiffani Bova	Enjoy the latest "What's Next!" Roundup! Covering #CX #Sales #Innovation #CustomerExperience https://t.co/60rhszDscn
Tue Mar 31 04:48:54 +0000 2020	tmurrali	T Murrali	@Hyundai_Global to establish #Mobility Global #Innovation Center in Singapore to accelerate  innovation efforts, wi… https://t.co/07gPb7Q2Iv
Tue Mar 31 05:06:11 +0000 2020	VizWorld	VizWorld™	exponential American innovation #Innovation  https://t.co/YCyQLgnJoj
Tue Mar 31 05:24:08 +0000 2020	CottonResearch	CRDC	When your business is #innovation, your HQ is in rural Aust &amp; your customers are #cotton growers, #remotework is th… https://t.co/14ZZHhI5zR
Tue Mar 31 06:00:58 +0000 2020	Nicochan33	Nicolas Babin	RT @sebbourguignon: [#Innovation] Singapore, Thailand &amp; the Netherlands are putting solar panels on water to save land ☀️ via @wef TY @THEn…
Tue Mar 31 06:04:32 +0000 2020	Risto_Matti	risto-m ratilainen	RT @sebbourguignon: [#Innovation] Singapore, Thailand &amp; the Netherlands are putting solar panels on water to save land ☀️ via @wef TY @THEn…
Tue Mar 31 06:35:15 +0000 2020	Corix_JC	JC Gaillard	RT @VanRijmenam: How AI Can Unlock the Intelligent Internet of Things https://t.co/Qw3y7t2v5M #IoT #Data #Sensors #FutureOfWork #Innovation
Tue Mar 31 06:44:25 +0000 2020	clairebotai	Claire	RT @albertogaruccio: Bridging the gaps: joining human and #AIhttps://t.co/hvsFsd3puJ#ML #fintech #Insurtech #startup #innovation #finser…
Tue Mar 31 07:00:12 +0000 2020	Matt_Hurley3M	Matthew Hurley	Advancing tech is changing the PC. #innovation #thefuture https://t.co/Czj65ikd3Z
Tue Mar 31 07:18:49 +0000 2020	FrRonconi	Franco Ronconi 🇮🇹	RT @FrRonconi: #Hyperloop: transporting freight at the speed of flight, but at the cost of truckingvia @CNBC #Transportation #Innovation…
Tue Mar 31 07:19:08 +0000 2020	EARTOBrussels	EARTO	RT @Catapult_UK: #Innovation doesn't just happen. We need to make sure good ideas turn into successful products. This short video gives a…
Tue Mar 31 07:26:09 +0000 2020	leancult	leancult	RT @YaniEdu: RT @JonathanAufray: To accelerate #innovation, think big and start small. Start with a MVP first, #MVP… https://t.co/0t4CZKxgAF
Tue Mar 31 07:26:25 +0000 2020	InnovationScou1	InnovationScouts	How the COVID-19 pandemic is 'driving innovation' in Canada and around the world #Innovation via… https://t.co/rR740xWirv
Tue Mar 31 07:36:12 +0000 2020	CompassIntel	Compass Intelligence	RT @Lil_Nerd_Face: Charge a Car Battery in 5 Minutes? That’s the Plan https://t.co/MFrSpr5rkV #news #technology #trends #future #innovation…
Tue Mar 31 07:48:39 +0000 2020	Javier_DiazNido	Javier Díaz-Nido #SaldremosEnComún	RT @GabrielMariya: #COVID19 reminds us the key role of #Research #Science #Innovation. Sharing data globally is crucial. Thank You @UNESCO…
Tue Mar 31 07:53:48 +0000 2020	rajib234	RAJIV THEKKUMPURATH	The students of Prep III rocked the stage with another foot tapping dance performance. #Leadership #Innovation… https://t.co/qtklHnPUDw
Tue Mar 31 08:13:08 +0000 2020	MiLiveMusic	Michigan Live Music	The latest The MichiganLiveMusicScene Daily! https://t.co/WEBYSPVM0z Thanks to @joshlinkner @WanderingLeo #covid19usaf #innovation
Tue Mar 31 08:40:34 +0000 2020	vivek_gkrishnan	Vivek Gopalakrishnan	Who led the #DigitalTransformation for your company?!#CTO #IoT #BigData #Innovation #ArtificialIntelligence… https://t.co/GAQX4Op6Yw
Tue Mar 31 08:51:33 +0000 2020	innovvation	True North Innovation	'thinking outside the box' smarter thinking for challenging times https://t.co/0VOP6Ly9j6 #everydayinnovation #innovation #innovationtools
