created_at	user_screen_name	user_name	text
Tue Jun 30 13:30:54 +0000 2020	albertogaruccio	ALBERTO GARUCCIO	#Digital #Banking Designed for the Digital Life https://t.co/oppGoB1ilR#fintech #Insurtech #startup #innovation… https://t.co/NQRZ8KMV3a
Tue Jun 30 13:43:14 +0000 2020	CallMeThabiso	Thabiso	RT @The_CESA: Today is the final day for #CESAAonAwards2020 Pre-entries submissions. Do not miss out on showcasing #innovation, #quality, o…
Tue Jun 30 13:52:28 +0000 2020	mahega	Manuel Hector Galan	RT @ShiCooks: Meet the brain controlled exoskeletonBy @mashable ~ TY, @Droit_IA#FutureOfWork #HealthTech #Innovation #TechForGood @mvol…
Tue Jun 30 14:00:01 +0000 2020	SDTech_Groupe	SDTech	Producing a gaseous messenger molecule inside the body, on demand https://t.co/pmB79TiAu4 #innovation… https://t.co/ZkKASeo0Lg
Tue Jun 30 14:02:34 +0000 2020	Lochoffs	Anne Lochoff	Corporate #innovation weekly: the rise of hydrogen: https://t.co/kj3ButgFFG  via @SiftedeuThis is what #Europe's… https://t.co/1PxzhA6NNz
Tue Jun 30 14:05:12 +0000 2020	jgiannantonio	John Giannantonio	The Finovate Fintech Halftime Review eMagazine #fintech #innovation https://t.co/FukUIVopl5
Tue Jun 30 14:18:23 +0000 2020	Transform_Sec	TransformSecurity	RT @andi_staub: How Companies Can Avoid the Innovator’s Dilemma#innovation #martech #startups #productmanagement #fintech @Salz_Er @mvoll…
Tue Jun 30 14:26:49 +0000 2020	teamTSIC	Telangana State Innovation Cell (TSIC)	1/2 Want to get an insight on ways in which social media can be used for #innovation(tors) ? Hear it from our inhou… https://t.co/0Y9nwJcq9v
Tue Jun 30 14:44:08 +0000 2020	crazyAr60650384	crazyArt	RT @SDTech_Groupe: Nanotechnology applied to medicine: The first liquid retina prosthesis https://t.co/SFPCEVkxF1 #innovation #nanotechnolo…
Tue Jun 30 14:44:28 +0000 2020	wennovation	Wennovation Hub	A review on VC investment deals in Africa from 2014-2019 shows a positive trend for the African #innovation and… https://t.co/PxqXfFMaIX
Tue Jun 30 14:50:55 +0000 2020	eatzubi	Zubi's	Thank you @KEHEUS for helping Zubi's exceed in the marketplace! #KeHE #KeHEelevate #emergingbrand #innovation… https://t.co/zFcDkm0Guh
Tue Jun 30 15:06:05 +0000 2020	HPTarget	HP Targeting, Inc.	Microsoft pledges to upskill 25 million workers for the ‘COVID-19 economy’ https://t.co/ztwfefZVkh #innovation #news https://t.co/PaIa57gkeC
Tue Jun 30 15:07:40 +0000 2020	bigbaldjon	Big and Bald..Jon	RT @ServiceNowAsia: How to win the #innovation game: enterprise leaders weigh in on the key intangibles of digital transformation: https://…
Tue Jun 30 15:32:57 +0000 2020	news_nocode	Nocode News	RT @ChrisMarshSF: It’s a compelling pov by @labunleashed. Imagine also the #innovation within enterprises if teams are equipped with the…
Tue Jun 30 15:37:00 +0000 2020	Gandalf_Smith	Zysola	https://t.co/qxDFfx7ajh #zysola #tech #technews #techworld #technology #innovation The Guidance of Success  Minh An… https://t.co/mIiztlDDx7
Tue Jun 30 15:58:41 +0000 2020	flo_rox	Roxana Flores A.	RT @Nicochan33: A #drone that could stay in the air for a year. Via @seeker #innovation #ai #ArtificialIntelligence #Robot @sallyeaves @kur…
Tue Jun 30 15:59:31 +0000 2020	SherifHKamel	Sherif Kamel	A 60-minute inspiring and insightful conversation with Professor @soumitradutta on #innovation #people with an eye… https://t.co/zIknOYnSBz
Tue Jun 30 04:13:17 +0000 2020	clairebotai	Claire	RT @Ankit_Marketing: Why is mobile data so expensive in the US? https://t.co/7XX3rvqb8E  #Tech #Science #Innovation #Culture via techinsider
Tue Jun 30 04:16:04 +0000 2020	vonchng	vonchng	The office of the future - from a simple place of work to a hub for #collaboration, #innovation and bonding, where… https://t.co/l2n2juvOgW
Tue Jun 30 04:18:56 +0000 2020	mvollmer1	Dr. Marcell Vollmer #StayHome #StaySafe	RT @Fabriziobustama: This head protection device could be an alternative to face masksBy @gigadgets_#wearable #coronavirus #innovation #…
Tue Jun 30 04:36:00 +0000 2020	TechGadgeto	Gadgeto Tech	RT @health_xl: Listen to our latest podcast with the Wolf of @Merck - Bill Taranto: https://t.co/ZtEV5U4AKZ#digitalhealth #innovation #po…
Tue Jun 30 04:58:16 +0000 2020	stem_nastics	STEMNASTICS LLC.	RT @Fabriziobustama: This head protection device could be an alternative to face masksBy @gigadgets_#wearable #coronavirus #innovation #…
Tue Jun 30 05:02:40 +0000 2020	randekat	Kathleen Randerson, PhD	RT @EinarRasmussen: We are recruiting PhD students @Norduniversitet Business School. Great opportunity to join the Division of #Innovation…
Tue Jun 30 05:04:13 +0000 2020	how1derful2cu	とんじんち＠凡夫	RT @jamesvgingerich: #WhatsNext? Could a replacement for the facemask be this head protection device? I guess some #Innovation can happen b…
Tue Jun 30 05:13:38 +0000 2020	kalydeoo	Eric Gaubert	[#Innovation] The Most Innovative Companies Of 2020 According To BCG via @forbes https://t.co/ALji9IWzmt cc… https://t.co/6YufFeJmdV
Tue Jun 30 05:30:05 +0000 2020	mightydutchman	Mark Polane, UNFSU President	The Coalition of Innovation Leaders Against Racism Launched, Announces Chair https://t.co/2WOZfNQcUp #innovation
Tue Jun 30 05:37:18 +0000 2020	bnsuep1	bnsuep	RT @GeorgeWillems1: 🌬 This #device charges your #phone with wind or water 💦#innovation #Engineering #TechForGood #tech #gadgets #green #e…
Tue Jun 30 06:01:02 +0000 2020	bexxmodd	Beka "Bexx" Modebade	RT @Spurthik1: Realme C11 launched with MediaTek Helio G35 SoC, 5,000mAh battery: price, specifications.#technology #tech #innovation #engi…
Tue Jun 30 06:09:31 +0000 2020	Spurthik1	Tech Everywhere	iPhone 12 series box will not include earbuds and charger: report.#technology #tech #innovation #engineering… https://t.co/0baodPtOgj
Tue Jun 30 06:17:25 +0000 2020	Spurthik1	Tech Everywhere	AT&amp;T brings 5G to Austin, Miami, Salt Lake City, and 25 other regions.#technology #tech #innovation #engineering… https://t.co/Jyk6AKwf9L
Tue Jun 30 06:22:06 +0000 2020	PedroMRenaut	Pedro M.Renaut	RT @farhadkaiser2: Magnetic Top and Snake: the #Magnetic tipped top stays on the perimeter of the steel snake #Innovation #Technology #Scie…
Tue Jun 30 06:53:02 +0000 2020	fabienprevots	Fabien Prévots	FRENCHNEWTECH Introducing the PID Services Registry https://t.co/3Qdju2R1ro #science #innovation #lalist
Tue Jun 30 06:53:58 +0000 2020	N3R0_V	Nero	RT @UrsBolt: The evolution of digital payments 📲The #payments landscape is transforming dramatically with scores of cashless #innovation…
Tue Jun 30 07:04:00 +0000 2020	Michael_J_Hoke	Michael Hoke	RT @UrsBolt: The evolution of digital payments 📲The #payments landscape is transforming dramatically with scores of cashless #innovation…
Tue Jun 30 07:05:07 +0000 2020	CAIN_Lab	CAIN	RT @BLiSS_emcr: *****SAVE THE DATE***** 20-23 OCTOBER, 2020! Do not miss #BLiSSAdelaide2020 - an exciting virtual #Science and #innovation…
Tue Jun 30 07:11:48 +0000 2020	ShapeResearch	SHAPE Research Centre	RT @BLiSS_emcr: *****SAVE THE DATE***** 20-23 OCTOBER, 2020! Do not miss #BLiSSAdelaide2020 - an exciting virtual #Science and #innovation…
Tue Jun 30 07:14:02 +0000 2020	TheIPTeam	stephen thompson	How is the world changing in 2020? In many ways, including new approaches to driving #innovation. More, via @Inc. https://t.co/36boQZQEKC
Tue Jun 30 07:17:45 +0000 2020	DigitalResLtd	Digital Resolutions	How is the world changing in 2020? In many ways, including new approaches to driving #innovation. More, via @Inc. https://t.co/gNFrN4NImR
Tue Jun 30 07:20:34 +0000 2020	IwaveKenya	Iwave kenya Limited	How is the world changing in 2020? In many ways, including new approaches to driving #innovation. More, via @Inc. https://t.co/GMqhIAmFSg
Tue Jun 30 07:27:16 +0000 2020	TBroekel	Tom Broekel	RT @EinarRasmussen: We are recruiting PhD students @Norduniversitet Business School. Great opportunity to join the Division of #Innovation…
Tue Jun 30 07:42:17 +0000 2020	ldziewiecki	Lukasz Dziewiecki	A statement from Twitch did not confirm or deny the ban. https://t.co/KLrJbosnlU - - #technology #innovation… https://t.co/HgbhQ6x4l0
Tue Jun 30 07:43:24 +0000 2020	jonhusband	Jon Husband	RT @simongterry: Shining Among the Gimmicks, Weak Ties &amp; Edges https://t.co/fyjHmLrDPV #wol #innovation
Tue Jun 30 07:50:48 +0000 2020	Gandalf_Smith	Zysola	https://t.co/gCj2jAdYxL #zysola #tech #technews #techworld #technology #innovation Apple might launch a 10.8-inch i… https://t.co/LhVlqjPeIs
Tue Jun 30 08:16:50 +0000 2020	pclarkeperform	Paul Clarke	#innovation and creating a better future - not necessarily about being 'big enough' or some abstract #culture . Mor… https://t.co/zb4zVE32Sk
Tue Jun 30 08:33:09 +0000 2020	ume_kyd	ume	RT @ume_kyd: Seize the moment to be creative💥#InnovationUnlock your potential with #DigitalTransformationCreate value from unstructured…
Tue Jun 30 08:44:06 +0000 2020	Internatl_Leeds	International Leeds	A great collaboration between ODI Leeds and The Kingdom of the Netherlands looking at #innovation from both countri… https://t.co/FBHxIYI2CO
Tue Jun 30 09:03:39 +0000 2020	LzLabsGmbH	LzLabs	The @CloudNativeFdn has defined a new path to #innovation for #enterprise applications. #Mainframe applications can… https://t.co/bCR29Ecasz
Tue Jun 30 09:05:23 +0000 2020	ume_kyd	ume	RT @ume_kyd: #Innovation starts with "I"💥Create your vision of the futureBeautiful harmony is in diversityTurn #data into smarter insig…
Tue Jun 30 09:06:33 +0000 2020	ume_kyd	ume	RT @ume_kyd: Light up the way ahead💥 #InnovationThink smartly and keep your imagination working🧠Transform your #data into smart insights…
Tue Jun 30 09:10:37 +0000 2020	ume_kyd	ume	RT @ume_kyd: Know now no limit💥#InnovationTurn #data into insights to find connections🧠#DataAnalytics give you the key to identify oppor…
Tue Jun 30 09:17:45 +0000 2020	ume_kyd	ume	RT @ume_kyd: Exploring the milky way of #innovation💥Dive deep into #Analytics for better insights 🧠Focus on visualisation of #SmartData…
Tue Jun 30 09:29:09 +0000 2020	ume_kyd	ume	RT @ume_kyd: Trust your intuition💥#InnovationLight up  #data for smarter insights🧠Accelerate  #DigitalTransformation#Analytics are chan…
Tue Jun 30 09:35:22 +0000 2020	chi72086445	chi🦋	RT @ume_kyd: Rise up! Make the most of yourself💥#InnovationUnleash #data unlimited potentialConfirm your intuitions🧠 #VisualAnalytics#S…
Tue Jun 30 09:38:24 +0000 2020	ume_kyd	ume	RT @ume_kyd: Be sure to update💥Perspective - Action - Knowledge🧠#InnovationLearn as fast as the world is changingUnderstand the value t…
Tue Jun 30 09:39:02 +0000 2020	Maignanamurthy	Maignanamoorthy	RT @Ronald_vanLoon: This is a #5G farm of the future.by @Huawei_Europe#Digital #Tech #DigitalTransformation #Innovation #Drones #Interne…
Tue Jun 30 09:51:29 +0000 2020	DrewZola	Andrew Zola	Medical innovations that will revolutionize the future of your healthcare! #Innovation #health #healthcare  https://t.co/uk2MH9aPC6
Tue Jun 30 09:54:19 +0000 2020	sbronzwaer	Stef Bronzwaer	RT @RECIPESproject: How to reconcile #science, #innovation and #precaution? Follow us to keep abreast of ongoing discussions, learn about c…
Mon Jun 29 22:05:09 +0000 2020	QuotesInno	Innovation Quotes	Bad leadership during the past years has cast on our Party the shadow of great and grave burdens. Janos Kadar  #quote #innovation
Mon Jun 29 22:24:13 +0000 2020	iAmseyeMory	sèyantes	RT @sebbourguignon: [#Innovation] A construction company printed an entire house in 24 hours and it only cost $10,000 House building v/ @ma…
Mon Jun 29 22:46:11 +0000 2020	sallyeaves	Dr. Sally Eaves	RT @Nicochan33: A #drone that could stay in the air for a year. Via @seeker #innovation #ai #ArtificialIntelligence #Robot @sallyeaves @kur…
Mon Jun 29 23:04:35 +0000 2020	kuriharan	Kohei Kurihara -DataPrivacy for Fighting Covid-19-	RT @dinisguarda: Top spenders in #RD &amp; #innovation @Samsung @Google @volkswagen @Microsoft @Huawei @intel @Apple @jnjcares@Daimler…
Mon Jun 29 23:05:19 +0000 2020	JGrobicki	Janusz Grobicki	RT @fklivestolearn: Published: How do you feel about visiting the Stratosphere in a balloon? https://t.co/qFiuxEbMzi - #future #innovation…
Mon Jun 29 23:25:22 +0000 2020	Digitalogi	#IndONEsia Loves $ONE	RT @Nicochan33: A #drone that could stay in the air for a year. Via @seeker #innovation #ai #ArtificialIntelligence #Robot @sallyeaves @kur…
Mon Jun 29 23:28:30 +0000 2020	prunderground	PR Underground	The Arched Pillow: Where #Comfort and #Innovation Meet https://t.co/4xjjfwuFSn #TheArchedPillow https://t.co/wdaxaurQ68
Mon Jun 29 23:30:48 +0000 2020	freeag8	ENTREPRENEURIAL ECOSYSTEM	RT @cybersecboardrm: Why does healthcare lag in innovations #Innovation #health #healthcare  https://t.co/T1yCDga6f6
Mon Jun 29 23:34:38 +0000 2020	Digitalogi	#IndONEsia Loves $ONE	RT @ShiCooks: Meet the brain controlled exoskeletonBy @mashable ~ TY, @Droit_IA#FutureOfWork #HealthTech #Innovation #TechForGood @mvol…
Mon Jun 29 23:39:10 +0000 2020	QuotesInno	Innovation Quotes	Two roads diverged in a wood, and I, I took the one less traveled by, and that has made all the difference. Robert Frost  #quote #innovation
Mon Jun 29 23:50:42 +0000 2020	Charlotte_FX_	Charlotte Middleton	RT @MarkYusko: The greatest wealth is created by being an early investor in #InnovationMaking that investment requires believing in somet…
Mon Jun 29 23:52:09 +0000 2020	TechsolZenastra	Zenastra TechSol	Future of Money Article page #MachineLearning #fintech #innovation #learning via https://t.co/YRJVTPKreC https://t.co/dDoC3fk746
