created_at	user_screen_name	user_name	text
Thu Apr 30 17:25:31 +0000 2020	DigitalTDaily	Digital Transformation Daily	RT @SpirosMargaris: The #VC appetite for #AI #startups holds up in Q1 despite lackluster exit volume https://t.co/5kYJjDWAzh #fintech #…
Thu Apr 30 17:28:43 +0000 2020	rstats4ds	R for Data Science	RT @aeromobix: The Modern Data Scientist [#Infographic] #Cloud #makeyourownlane #IoT #IaaS #MachineLearning #OpenSource #DataScience #AI #I…
Thu Apr 30 17:30:01 +0000 2020	TheNathanOne	Nathan One	Our love of the cloud is making a green energy future impossible – TechCrunch https://t.co/89xGefBp5I #ai #machinelearning #iot #tech
Thu Apr 30 17:30:03 +0000 2020	Sanjeev80253437	Sanjeev Kumar	RT @stpiindia: Using #AI to protect not only passengers but also first responders is essential, a power that can be utilized by #ACESVehicl…
Thu Apr 30 17:30:07 +0000 2020	DataAugmented	Gamer Geek	RT @TheNathanOne: Our love of the cloud is making a green energy future impossible – TechCrunch https://t.co/89xGefBp5I #ai #machinelearnin…
Thu Apr 30 17:31:41 +0000 2020	Nagindia9	🕉️🇮🇳🇮🇳🇮🇳 NAGARAJU INDIA🇮🇳🇮🇳🇮🇳🕉️	RT @jblefevre60: Mailboxes of the future!#AI #MachineLearning #drone #SmartCity #logistics @futurism@SpirosMargaris @HaroldSinnott @gva…
Thu Apr 30 17:32:05 +0000 2020	ServerlessFan	Serverless Fan	RT @Thomas_Harrer: Is #AI On the Verge Of A New Long Cold Winter?#BigData #Analytics #DataScience #MachineLearning #DeepLearning #IoT #IIo…
Thu Apr 30 17:34:04 +0000 2020	shashimongia04	Shashi  Mongia	RT @stpiindia: Using #AI to protect not only passengers but also first responders is essential, a power that can be utilized by #ACESVehicl…
Thu Apr 30 17:35:23 +0000 2020	EmanuilNaydenov	Emanuil Naydenov	RT @XClaimItNews: Are you ready for the future?#XCLAIM the news. First to the news that matters#innovatingcreativity #drones #AI https://…
Thu Apr 30 17:36:02 +0000 2020	aeromobix	Aeromobix Systems Pvt ltd	#driverless cars in the age of #COVID19 #drivebywire #BigData #Analytics #DataScience #AI #teleoperation… https://t.co/r7CD2W2xMD
Thu Apr 30 17:36:16 +0000 2020	xaelbot	xael bot	RT @aeromobix: #driverless cars in the age of #COVID19 #drivebywire #BigData #Analytics #DataScience #AI #teleoperation #MachineLearning…
Thu Apr 30 17:39:08 +0000 2020	aryaharri707221	Harish	RT @stpiindia: Using #AI to protect not only passengers but also first responders is essential, a power that can be utilized by #ACESVehicl…
Thu Apr 30 17:41:57 +0000 2020	Calcaware	Christopher Burnette	RT @stpiindia: Companies can leverage #AI to automatically analyse the call records of customers &amp; draw inferences to help business. To dev…
Thu Apr 30 17:42:24 +0000 2020	wheeloffategame	Wheel of Fate	Which character class should @AshavariJoshi play on #stream? 🤔#ThursdayThoughts #AI #RPG Join us TONIGHT at 7pm… https://t.co/fIVklGHhI7
Thu Apr 30 17:45:11 +0000 2020	DRC_Controls	DesignReadyControls	Staying Ahead of the Game as AI Enters the Mainstream #AI #artificialintelligence #machinelearning #ML https://t.co/2j6GDr0yvL
Thu Apr 30 17:49:13 +0000 2020	Fabriziobustama	Fabrizio Bustamante	Understanding the difference between #AI ML and DLBy @TDataScience https://t.co/yj1F6MsMqK… https://t.co/A4t1VnaisB
Thu Apr 30 17:49:20 +0000 2020	Bhaweshkj	Bhawesh Kumar Jha	RT @Omkar_Raii: Scientists at @WesternU in Canada leveraging #AI &amp; #ML to identify an underlying genomic signature for 29 different DNA seq…
Thu Apr 30 17:51:15 +0000 2020	techinjection9	Tech Injection	RT @bigdataconf: #AI model predicts the coronavirus pandemic will end in December https://t.co/0ptLhUo7Ko #DataScience #Machinelearning #De…
Thu Apr 30 17:58:09 +0000 2020	georgedelprete	george delprete	RT @Slalom: We're humbled to receive an honorable mention in the #AI and Data category for .@FastCompany's #WCIAwards. Learn more about our…
Thu Apr 30 18:09:25 +0000 2020	ANS_org	American Nuclear Society	RT @ans_ymg: Time for audience❓s: @ArgonneNE engineer Rick Vilim explains one example of how #AI can be used to reduce staffing at a #nucle…
Thu Apr 30 18:14:20 +0000 2020	abhishakstpi	Abhishek Tiwari	RT @stpiindia: Using #AI to protect not only passengers but also first responders is essential, a power that can be utilized by #ACESVehicl…
Thu Apr 30 18:26:52 +0000 2020	Rasika31998819	Rasika Kabade	RT @stpiindia: Using #AI to protect not only passengers but also first responders is essential, a power that can be utilized by #ACESVehicl…
Thu Apr 30 18:29:09 +0000 2020	tlustig	Tim Lustig	The most important computer today is the #datacenter. NVIDIA has combined the leaders of #AI computing, and high-sp… https://t.co/OnoK7spteJ
Thu Apr 30 18:34:26 +0000 2020	Justin0383	Justin 🕆	@BardsOfWar @1LauralN @SecPompeo In a #5G world an evil actor wouldn't need terminators &amp; drone armies.  #AI or an… https://t.co/axpzUW0xQf
Thu Apr 30 18:36:16 +0000 2020	PisaTalisTLVOOO	TLS-Tranformative Learning~Society	RT @learning4_all: #ProblemSolver #studentvoice How will #Machinelearning shape the future of #education?  #AI #personalizedlearning #SDG’s…
Thu Apr 30 18:36:34 +0000 2020	RuffyDotOne	Ruffy	RT @NIOGlobal: We face a future fraught with #CIO-related challenges and opportunities, as well as unpredictability. But #AI, if used prope…
Thu Apr 30 18:37:13 +0000 2020	deepindex	DeepIndex	RT @udacity: Introducing Udacity @AWSCloud Machine Learning Scholarship Program!Advance your #AI and #machinelearning skills with hands-o…
Thu Apr 30 18:37:36 +0000 2020	botosynthesis	Botosynthesis	RT @FinTechDaily: The latest The Fintech News Daily! https://t.co/ZcG0ZaJOAU #ai #chatbots
Thu Apr 30 18:39:48 +0000 2020	botosynthesis	Botosynthesis	RT @Acuvate: Chatbots And Beyond: Six AI Trends Reshaping The Workplace. Read here: https://t.co/5bkRFmCsce#AI #Chatbots https://t.co/PqM…
Thu Apr 30 18:47:21 +0000 2020	Silis	Carlos Silis	It's coming faster than we think...#AI
